t_now Tz phi_x phi_y phi_z dphi_x dphi_y dphi_z enc_pos_1 enc_pos_2 enc_pos_3 enc_dtick_1 enc_dtick_2 enc_dtick_3 theta_x theta_y theta_z 
2.667327880859375 0.75 0.014536574226155721 -0.08497603730598019 5.383389326365918 0.0905999091678035 -0.052307881946587004 2.1446231598100653 6950 6804 6772 14 14 13 -0.06308495998382568 -0.05368933081626892 1.9621531963348389 
2.672619104385376 0.75 0.014990842170723068 -0.08523830902606104 5.394142466889205 0.0 0.0 2.134515251069969 6964 6818 6785 13 13 13 -0.06346845626831055 -0.053114086389541626 1.9715489149093628 
2.677889823913574 0.75 0.014990842170723068 -0.08523830902606104 5.4153864762157 0.0 0.0 2.1416660559311747 6991 6845 6812 13 13 13 -0.06385195255279541 -0.051963601261377335 1.9907236099243164 
2.6831467151641846 0.75 0.014990842170722494 -0.08523830902606071 5.425615073298827 -0.09650901732894974 -0.05571950713409532 2.1173412710956248 7004 6858 6825 13 12 13 -0.06385195255279541 -0.051963601261377335 1.9907236099243164 
2.6884005069732666 0.75 0.014536574226155721 -0.08550058074614054 5.435581398661874 0.08487816602529266 0.04900443200302448 2.107190576130052 7017 6870 6838 14 15 14 -0.06404370069503784 -0.05062136799097061 2.0104737281799316 
2.693725109100342 0.75 0.014536574226155721 -0.08550058074614054 5.435581398661874 0.08487816602529266 0.04900443200302448 2.107190576130052 7017 6870 6838 14 15 14 -0.06404370069503784 -0.05062136799097061 2.0104737281799316 
2.6991217136383057 0.75 0.014536574226155721 -0.08550058074614121 5.459185853469091 0.09669390050390943 -0.05582624948492701 2.121397480427225 7047 6900 6868 13 13 12 -0.06596117466688156 -0.04832039773464203 2.030607223510742 
2.7044267654418945 0.75 0.014990842170723068 -0.0857628524662214 5.469152178832139 0.0 0.0 2.144359975498384 7060 6913 6880 13 13 13 -0.06730341166257858 -0.0475534051656723 2.0405778884887695 
2.7097692489624023 0.75 0.014990842170723068 -0.0857628524662214 5.479380775915265 0.0 -0.10994412914700778 2.1988825829401546 7073 6926 6893 14 13 13 -0.06826214492321014 -0.04736165702342987 2.0503571033477783 
2.7151458263397217 0.75 0.014990842170723068 -0.08628739590638175 5.489871644718474 -0.0863299020462498 0.04984259218551635 2.143231463977202 7087 6939 6906 14 14 15 -0.06883738934993744 -0.04659466817975044 2.0599443912506104 
2.720463752746582 0.75 0.014536574226155721 -0.08602512418630157 5.5011493286819215 0.0 0.0 2.1425632767338274 7101 6953 6921 13 13 13 -0.06941263377666473 -0.04601942375302315 2.0687649250030518 
