t_now Tz phi_x phi_y phi_z dphi_x dphi_y dphi_z enc_pos_1 enc_pos_2 enc_pos_3 enc_dtick_1 enc_dtick_2 enc_dtick_3 theta_x theta_y theta_z 
0.49095988273620605 0.75 -0.024076201062070396 -0.01967037900601403 0.8489735578995651 0.0 0.0 2.195449041237882 1104 1040 1093 13 13 13 0.0 0.0 0.0 
0.49633169174194336 0.75 -0.024076201062070396 -0.01967037900601403 0.8592021549826923 0.0 -0.11251468042908074 2.081521587937992 1117 1053 1106 13 12 12 0.0 0.0 0.0 
0.5017471313476562 0.75 -0.024076201062070465 -0.020194922446174424 0.8689062086256594 0.1435739394966391 0.08289245261699964 3.067020746828988 1130 1065 1118 12 13 12 0.0 0.0 0.0 
0.507178783416748 0.75 -0.023621933117503047 -0.019932650726094125 0.8786102622686264 0.0 0.0 1.8564922270798305 1142 1078 1130 11 11 11 0.0 0.0 0.0 
0.5126364231109619 0.75 -0.023167665172935697 -0.020194922446174466 0.8964447392340791 0.0976920310897563 -0.0564025204473521 1.9740882156573212 1165 1101 1152 12 12 11 0.0 0.0 0.0 
0.5181081295013428 0.75 -0.02271339722836835 -0.02045719416625456 0.9056242494368856 -0.09737790880329406 -0.05622116186070466 1.967740665124661 1177 1113 1163 12 11 12 0.0 0.0 0.0 
0.5234918594360352 0.75 -0.023167665172935625 -0.02071946588633478 0.9148037596396921 0.0 0.11258713031989151 1.9702747805980991 1189 1124 1175 11 12 12 0.0 0.0 0.0 
0.5289261341094971 0.75 -0.023167665172935697 -0.020194922446174383 0.9239832698424986 0.09750331499621524 -0.056293565159945755 1.970274780598099 1200 1136 1187 12 12 11 0.0 0.0 0.0 
0.5343427658081055 0.75 -0.02271339722836835 -0.02045719416625456 0.9331627800453051 0.0 0.0 2.0291815866939027 1212 1148 1198 12 12 12 0.0 0.0 0.0 
0.5400032997131348 0.75 -0.02271339722836835 -0.02045719416625456 0.942604561968192 0.0976080671610156 -0.05635404385049143 1.9723915347671985 1224 1160 1210 12 12 11 0.0 0.0 0.0 
0.5455474853515625 0.75 -0.02225912928380093 -0.021244009326495214 0.9614881258139654 0.0 0.0 2.0309274947056855 1249 1184 1233 12 12 12 0.0 0.0 0.0 
0.550971508026123 0.75 -0.02225912928380093 -0.02124400932649513 0.9709299077368521 -0.0976080671610156 -0.05635404385049143 1.9723915347671988 1261 1196 1245 12 11 12 0.0 0.0 0.0 
