i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 theta_x_dot theta_y_dot e_x e_y abort K_x_0 K_x_1 K_y_0 K_y_1 Q_scale R_scale
1414 15.291029930114746 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 5.756835934280943 -9.217529822681675 38.50707657815781 18.14550256792176 -0.5736211586242078 -22.567574727193467 4.364616349644979 0.2909744233096652 -6.6924117361223 2.5684028249736417 1.544635613740879 -5.756835934280943 9.217529822681675 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1415 15.301714897155762 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 6.394043064971649 -7.305908430609554 38.814694637996844 18.191784959693393 -0.5708161651835026 -22.637699563211093 5.062090073459441 -0.2977700043211436 -6.848710099386302 2.2628767257188898 1.8601718882126321 -6.394043064971649 7.305908430609554 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1416 15.312493324279785 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 6.624756182964102 -5.152588094873543 39.1442854163958 18.24227484162609 -0.5750236553445603 -22.70642190250837 5.314724413967696 -1.181049869770599 -6.495774283738293 1.8850076450891005 2.1853952997440524 -6.624756182964102 5.152588094873543 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1417 15.323210954666138 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 6.756592067436865 -3.262939634804765 39.47387619479477 18.29697221371984 -0.5904511192684387 -22.768131758203882 4.770397008001994 -2.385198504000997 -4.472247195001869 1.5508155942029342 2.361919013814937 -6.756592067436865 3.262939634804765 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1418 15.334439277648926 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 6.734619348876934 -0.3955080803051121 40.023194158793046 18.364292056296765 -0.6367335110400741 -22.821426633577282 4.393786717896574 -3.807948488843697 -1.4645955726321913 1.233793639040577 2.7846107859085687 -6.734619348876934 0.3955080803051121 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1419 15.345131158828735 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 6.536865308724378 1.3513183494543497 40.41870309287181 18.403561964466636 -0.6760034192099466 -22.832646607340106 3.962601394855678 -4.490948247503102 0.2641734263237119 0.9224798666393736 2.7979245540334325 -6.536865308724378 -1.3513183494543497 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1420 15.355818748474121 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 6.207275384099059 3.0212402642540526 40.82519497113594 18.441429375916158 -0.7236883077019345 -22.827036620458692 3.556026167222582 -5.215505045259786 1.8965472891853772 0.6303249869708627 2.7838113145042436 -6.207275384099059 -3.0212402642540526 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1421 15.366488456726074 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 5.987549052273395 3.8122555710906307 41.022949438175324 18.479296787365676 -0.7811906732363906 -22.805999169653404 3.281740889997543 -5.370121456359616 2.9834008090886757 0.4325802324465654 2.485096344384144 -5.987549052273395 -3.8122555710906307 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1422 15.377276182174683 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 5.20751967782996 5.998535091388243 41.68213099497326 18.510151715213432 -0.8358880453301414 -22.776546738526 3.398407710080824 -6.0125674870660735 3.921239665477874 0.09370375925464042 2.6953971466612465 -5.20751967782996 -5.998535091388243 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1423 15.388063669204712 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 4.592285265699184 6.8005376112784335 42.187496691662496 18.54240913978154 -0.8961954043053025 -22.735874333635774 2.910842249788386 -6.350928544992843 3.704708317912492 -0.12444756575163071 2.4162638110617016 -4.592285265699184 -6.8005376112784335 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1424 15.398780107498169 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 4.636230702819046 5.29541065879139 43.406979156644084 18.571861570908947 -0.9607102534415215 -22.696604425465903 2.88036293757163 -6.240786364738532 4.560574651155081 -0.08524214133592398 1.4426924786604556 -4.636230702819046 -5.29541065879139 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1425 15.409526348114014 -0.96 -0.96 0.0 -0.33128837773122644 0.96 -0.9050966799187807 4.548340042022733 3.493652005745277 44.65942411456015 18.602716498756706 -1.0294325927387984 -22.648919536973914 2.7802241708196878 -6.065943645424774 5.054953037853978 -0.09658979557822811 0.5720342570037462 -4.548340042022733 -3.493652005745277 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1426 15.420347213745117 0.6216725722182458 -0.96 0.0 0.96 -0.055045189713352045 -0.9050966799187807 3.0761719539321746 2.933349816901152 45.70312483106229 18.644791400367282 -1.1149848926803059 -22.568977223913816 2.9079343154729136 -5.525075199398536 5.525075199398536 -0.5553536531824832 0.2756710851788997 -3.0761719539321746 -2.933349816901152 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1427 15.431015968322754 0.96 -0.96 0.0 0.96 -0.33128837773122644 -0.9050966799187807 1.8676758482305533 3.284912033199579 46.065671272206565 18.672841334774333 -1.172487258214762 -22.51007236165901 2.6607231203990884 -5.9127180453313075 5.617082143064742 -0.8388648899418966 0.3353242558017358 -1.8676758482305533 -3.284912033199579 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1428 15.4417085647583 0.96 -0.96 0.0 0.96 -0.33128837773122644 -0.9050966799187807 1.0217285315507363 2.7355957767485957 46.60400629201946 18.698086275740682 -1.2341971139102759 -22.4511674994042 1.194630937267961 -5.077181483388834 5.375839217705825 -0.9478486071850153 0.08854732473434537 -1.0217285315507363 -2.7355957767485957 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1429 15.45244574546814 0.96 -0.012914964534952238 0.0 0.7899248903582491 -0.7777485450229845 -0.012176345335264656 0.17578121487091924 1.7687987214325696 47.493897978602085 18.70509875934244 -1.274869518800501 -22.40067761747151 -0.2854083680001193 -2.5686753120010737 5.708167360002386 -1.0333208707139248 -0.2434958769716452 -0.17578121487091924 -1.7687987214325696 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1430 15.463125705718994 0.96 0.8229313359558141 0.0 0.3959031656204428 -0.96 0.775867104140348 -0.8129883455616264 1.296386553054522 47.87841713830629 18.696683779020326 -1.2959069696057897 -22.3417727552167 -2.0385126749310847 -1.1648643856749055 5.824321928374528 -1.1491800200645117 -0.3488911930555383 0.8129883455616264 -1.296386553054522 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1431 15.47387433052063 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -1.9995117327033163 0.9448243367560951 48.24096357945057 18.672841334774333 -1.3015169564872 -22.28707538312295 -2.8965235860235157 0.8689570758070546 4.055133020432922 -1.303878946102964 -0.3930491429073313 1.9995117327033163 -0.9448243367560951 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1432 15.4846351146698 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.1311035368885904 0.054931369513004424 48.70239066920912 18.639181413485872 -1.287491989283674 -22.246402978232723 -3.5838928118038833 2.090604140218932 2.9865773431699028 -1.4111635644313014 -0.6038850022382459 3.1311035368885904 -0.054931369513004424 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1433 15.49534559249878 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.1748046802775525 -0.615234412130776 49.07592688472795 18.604118995477055 -1.2594420548766225 -22.221158037266378 -2.9846706115185917 3.58160473382231 1.1938682446074367 -1.4689706007550638 -0.7014492441689848 4.1748046802775525 0.615234412130776 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1434 15.50626015663147 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.691406152619539 -0.13183588447276298 49.240725689022014 18.56344659058683 -1.2047446827828716 -22.216950547105316 -2.7033475719980458 4.325356115196874 -1.3516737859990229 -1.0203510244874952 -0.40633393921863203 3.691406152619539 0.13183588447276298 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1435 15.516942501068115 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.71337887117947 -0.153808603032694 49.416500607312294 18.536799152900134 -1.1598647877315889 -22.232378011029198 -2.598528536951061 4.488367472915469 -2.36229866995551 -0.8234595400505769 -0.3322458718354863 3.71337887117947 0.153808603032694 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1436 15.527615070343018 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.9221192706119914 -0.12084952519279749 49.5373539744865 18.50874921849308 -1.1093749057988955 -22.259025448715896 -2.3811489309891107 5.059941478351861 -2.9764361637363885 -0.7269577286534296 -0.25502981808956804 3.9221192706119914 0.12084952519279749 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1437 15.538370132446289 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.020996077244858 -0.1428222437527285 49.713135722965944 18.484906774247083 -1.0588850238662024 -22.28988037656365 -2.605418391886655 5.73192046215064 -3.647585748641317 -0.6137017660784886 -0.2111651260042419 4.020996077244858 0.1428222437527285 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1438 15.549037218093872 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.8122561046991597 -0.16479496231265953 49.713135722965944 18.45966183328074 -0.999980161611394 -22.329150284733526 -2.3815982043723163 5.5570624768687376 -4.233952363328562 -0.4226434108956071 -0.17612349884515147 3.8122561046991597 0.16479496231265953 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1439 15.559686183929443 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.086914232924651 -0.4504394498181165 49.74609138571126 18.434416892314392 -0.9424777960769379 -22.372627683064458 -2.482295080270064 5.957508192648154 -4.716360652513122 -0.4280350663730152 -0.23441596141959167 4.086914232924651 0.4504394498181165 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1440 15.570368528366089 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.020996077244858 -0.43945330398156257 49.76806410427119 18.409171951348046 -0.8793654436610716 -22.42311756499715 -2.2904138056928467 6.107770148514257 -5.089808457095215 -0.32088419971537313 -0.1839421966643025 4.020996077244858 0.43945330398156257 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1441 15.581093072891235 0.96 0.8429461605523135 0.0 0.3864680868228134 -0.96 0.7947372617356068 -3.845214755652233 -0.3625490024652156 49.80102659720567 18.38532950710205 -0.8176555879655578 -22.47641244037055 -2.3384688959609607 6.4307894638926415 -5.261555015912162 -0.19952655302683106 -0.1221371630593126 3.845214755652233 0.3625490024652156 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1442 15.592147588729858 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.108886951484582 -0.5712891884543255 49.80102659720567 18.35026708909324 -0.7236883077019345 -22.55495225671029 -2.648441142084196 6.473967236205811 -5.591153522177747 -0.24279070446041695 -0.16355212584989753 4.108886951484582 0.5712891884543255 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1443 15.602891445159912 0.96 0.8028327522333384 0.0 0.40537772884871487 -0.96 0.7569179776838039 -3.801269745419194 -0.47241216837804756 49.680173230031464 18.32361965140654 -0.6535634716843052 -22.6138571189651 -2.6856320176964417 6.863281823002017 -5.371264035392883 -0.0940370685738953 -0.09863598599693696 3.801269745419194 0.47241216837804756 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1444 15.613606214523315 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.9001465520520604 -0.6811523543671576 49.50439148155202 18.299777207160542 -0.5904511192684387 -22.66434700089779 -2.8361915477302047 6.523240559779471 -5.672383095460409 -0.10744963594079887 -0.14692883386765865 3.9001465520520604 0.6811523543671576 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1445 15.624303102493286 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.141846029324479 -0.7470702966035391 49.33959950744712 18.273129769473844 -0.5231312766915147 -22.72184936643225 -2.9043212266568363 6.679938821310723 -5.518210330647989 -0.16481990865012758 -0.13905036268390253 4.141846029324479 0.7470702966035391 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1446 15.635010957717896 0.96 0.3521664683446168 0.0 0.6178238524419527 -0.9498495829392808 0.3320257304973282 -4.130859670044513 -0.43945330398156257 49.207763196087534 18.245079835066793 -0.4558114341145905 -22.777949235246354 -2.6220337522171326 6.409415838752991 -5.826741671593628 -0.1282741597516688 -0.0109511573645443 4.130859670044513 0.43945330398156257 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1447 15.645689964294434 0.96 0.16656592563558886 0.0 0.7053167873362574 -0.8623566480449761 0.15703986070871875 -4.29565420547035 -0.3625490024652156 49.07592688472795 18.217029900659742 -0.3870890948173138 -22.836854097501163 -2.9758046262520392 6.844350640379691 -5.654028789878875 -0.15642343323585103 0.016347717040371787 4.29565420547035 0.3625490024652156 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1448 15.656490325927734 0.96 0.10810177866625328 0.0 0.7328770505217934 -0.83479638485944 0.10191933433764658 -4.284668273077207 -0.32958992462531905 48.82324403638333 18.186174972811983 -0.3169642587996845 -22.891551469594912 -2.978332385543823 6.850164486750793 -4.765331816870117 -0.1215877983813336 0.023731432198175213 4.284668273077207 0.32958992462531905 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1449 15.66727590560913 0.96 -0.017628781047767644 0.0 0.7921470047725696 -0.775526430608664 -0.016620574163905853 -4.1748046802775525 -0.26367176894552596 48.55957141366415 18.155320044964228 -0.2524494096634655 -22.93502886792584 -4.6646232384232365 9.329246476846473 -5.442060444827109 -0.06174369042341656 0.04030107472753036 4.1748046802775525 0.26367176894552596 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1450 15.678427696228027 0.96 0.1907580947985689 0.0 0.6939124894250872 -0.8737609459561464 0.1798484565310591 -4.207763758117449 -0.34057628390528455 48.29589879094498 18.120257626955414 -0.18653206380689397 -22.972896279375362 -3.482300981632741 6.384218466326691 -3.1921092331633454 -0.059639522748261314 0.008336862159792159 4.207763758117449 0.34057628390528455 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1451 15.689693450927734 0.96 0.46551747481305134 0.0 0.5643896755565192 -0.96 0.4388940842681952 -4.075927873644686 -0.46142580909808206 48.03222616822581 18.061352764700604 -0.08975979010256552 -23.01497118098594 -4.18477282287643 5.97824688982347 -1.7934740669470413 -0.006506901479285343 -0.031101489479748893 4.075927873644686 0.46142580909808206 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1452 15.7003812789917 0.96 0.5601029703576835 0.0 0.5198016453555196 -0.96 0.5280701446701943 -3.999023358684927 -0.5163576054979095 47.746580826946705 18.02068035981038 -0.03225742456810948 -23.03320363835052 -4.118177193180653 5.919879715197189 -2.0590885965903265 0.019913274131686063 -0.04282318823745221 3.999023358684927 0.5163576054979095 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1453 15.711052179336548 0.96 0.518272038202373 0.0 0.5395209358824359 -0.96 0.48863156361636173 -3.889160192772095 -0.5163576054979095 47.59277179702719 17.9786054581998 0.028049934407051724 -23.05283859243546 -4.217242534418602 6.062286143226741 -2.108621267209301 0.05186818912526931 -0.034258550589961766 3.889160192772095 0.5163576054979095 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1454 15.721721172332764 0.96 0.5849005053349324 0.0 0.5081119752627706 -0.96 0.5514494848556921 -3.7683106675792977 -0.56030282917436 47.493897978602085 17.936530556589226 0.08975979010256552 -23.073876043240748 -4.228883335578923 6.21894608173371 -2.7363362759628322 0.08103472628010283 -0.041785066873149354 3.7683106675792977 0.56030282917436 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1455 15.732438087463379 0.96 0.5939222229678286 0.0 0.5038590967853234 -0.96 0.559955241810587 -3.735351589739401 -0.5822755477342911 47.493897978602085 17.894455654978646 0.15567713595913707 -23.100523480927446 -4.166126476752855 6.249189715129282 -2.9758046262520392 0.07554754110405561 -0.04057456021850171 3.735351589739401 0.5822755477342911 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1456 15.743172645568848 0.96 0.7284867184846622 0.0 0.4404247852607235 -0.96 0.6868238648597866 -3.7243652304594357 -0.6591798492506381 47.59277179702719 17.853783250088423 0.21878948837500345 -23.128573415334497 -3.918318272544011 6.530530454240018 -3.1346546180352086 0.06400439357678357 -0.05742410374218197 3.7243652304594357 0.6591798492506381 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1457 15.753985166549683 0.96 0.647588671871865 0.0 0.47856049015715973 -0.96 0.6105524550669142 -3.867187474212164 -0.6481934899706726 47.691652445641466 17.814513341918552 0.284706834231575 -23.16083083990261 -3.962601394855678 6.604335658092797 -3.1700811158845426 0.005056851652193307 -0.042389529059995885 3.867187474212164 0.6481934899706726 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1458 15.764776229858398 0.96 0.40724496611791683 0.0 0.5918595995932403 -0.96 0.383954236194753 -3.999023358684927 -0.56030282917436 47.757570601321255 17.754205982943386 0.39129658497837155 -23.214125715276005 -3.87512377568196 6.855988218514237 -3.5770373313987323 -0.038705210815565404 -0.005411138751872678 3.999023358684927 0.56030282917436 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1459 15.775441408157349 0.96 0.47702006864828356 0.0 0.5589673008217677 -0.96 0.44973883373769824 -4.053955155084754 -0.5932619070142566 47.768553545506634 17.719143564934576 0.4558114341145905 -23.24918813328482 -3.73462871048415 6.607420026241188 -3.73462871048415 -0.04893382635197865 -0.015110705621213937 4.053955155084754 0.5932619070142566 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1460 15.78618335723877 0.96 0.5120410798682683 0.0 0.5424582378099935 -0.96 0.4827569597612467 -4.086914232924651 -0.615234412130776 47.757570601321255 17.681276153485054 0.5259362701322198 -23.28705554473434 -3.794476038414906 6.713303760272526 -3.502593266229144 -0.049849465268949844 -0.01922343131297541 4.086914232924651 0.615234412130776 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1461 15.796921253204346 0.96 0.5431125163701878 0.0 0.5278110221755171 -0.96 0.5120513910301994 -4.097900592204617 -0.6372071306907071 47.724608108386775 17.642006245315184 0.5946586094294966 -23.322117962743157 -4.067734428203067 7.263811478934049 -3.4866295098883437 -0.04345393722927068 -0.022527475078601922 4.097900592204617 0.6372071306907071 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1462 15.807834148406982 0.96 0.7672029040772019 0.0 0.4221738003446156 -0.96 0.7233258346920023 -4.108886951484582 -0.7470702966035391 47.702635389826845 17.599931343704604 0.6689909356081837 -23.358582877472323 -4.167010629230944 6.8458031765936935 -3.571723396483666 -0.03827301274928893 -0.05312047334209949 4.108886951484582 0.7470702966035391 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1463 15.818614721298218 0.96 0.8395814374183671 0.0 0.38805423251936594 -0.96 0.7915649703425017 -4.1198733107645475 -0.8020020930033666 47.702635389826845 17.557856442094028 0.741920765066518 -23.39364529548114 -4.17143702675509 7.151034903008726 -3.575517451504363 -0.03417821987078226 -0.06029542703043515 4.1198733107645475 0.8020020930033666 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1464 15.829326629638672 0.96 0.8804654103035884 0.0 0.36878134287337466 -0.96 0.8301107496344843 -4.163818320997587 -0.845947316679817 47.768553545506634 17.518586533924154 0.8092406076434423 -23.4273052167696 -4.040945479509407 7.215974070552512 -3.463667553865206 -0.0416570740833791 -0.06255090933743243 4.163818320997587 0.845947316679817 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1465 15.840109825134277 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.097900592204617 -0.9558106960360606 48.05419888678574 17.476511632313578 0.8835729338221293 -23.46517262821912 -3.879246247783749 7.161685380523844 -4.177649805305576 -0.012049811071116759 -0.08550063521007514 4.097900592204617 0.9558106960360606 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1466 15.850967407226562 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.977051067011819 -1.0876465805088236 48.52660892072967 17.41900926677912 0.9929676780096311 -23.532492470796043 -3.2831376726704504 6.864742406492761 -5.073940039581606 0.029378029944350334 -0.11096547938997117 3.977051067011819 1.0876465805088236 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1467 15.861644268035889 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.108886951484582 -1.669921914799703 49.383544944566985 17.386751842211012 1.0602875205865552 -23.58017735928803 -3.136991732382299 7.058231397860173 -5.489735531669023 -0.019595726136066197 -0.2791226045631983 4.108886951484582 1.669921914799703 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1468 15.872379779815674 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.086914232924651 -2.2741700743722193 49.910890190005325 17.357299411083606 1.1318148533245371 -23.634874731381785 -2.634786249018573 7.113922872350146 -5.79652974784086 -0.008532613419789867 -0.41975666912500964 4.086914232924651 2.2741700743722193 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1469 15.88304591178894 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.031982436524824 -3.0651857013739146 50.43823543544367 17.330651973396908 1.203342186062519 -23.69377959363659 -2.2376299385168017 6.712889815550405 -5.718387620654048 0.011097512482282256 -0.5939044903778976 4.031982436524824 3.0651857013739146 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1470 15.89439845085144 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.06494151436472 -3.856201341715823 51.00951928781271 17.308212025871267 1.2734670220801483 -23.755489449332103 -1.9272628666015124 6.607758399776614 -6.057111866461896 -0.0012723896776155076 -0.7187324981250464 4.06494151436472 3.856201341715823 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1471 15.905112504959106 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.020996077244858 -4.548340042022733 51.580809970370915 17.288577071786328 1.3393843679367199 -23.81579680830727 -1.8499108804349167 6.6068245729818456 -6.3425515900625715 0.013168268087691077 -0.798417706391017 4.020996077244858 4.548340042022733 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1472 15.91642689704895 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -4.020996077244858 -5.460205300938932 52.50366414988802 17.26192963409963 1.440364131802106 -23.915374075452302 -1.4618477385371964 6.7244995972711035 -6.7244995972711035 0.010534614470152862 -0.9205272820260837 4.020996077244858 5.460205300938932 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1473 15.927611112594604 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.9660647077318534 -5.910644857478754 53.14086615793685 17.2450996734554 1.5104889678197353 -23.986901408190285 -1.3485545388005638 6.473061786242706 -6.742772694002818 0.02557026324829537 -0.8769916393797927 3.9660647077318534 5.910644857478754 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1474 15.93874192237854 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.9221192706119914 -6.284180005780524 53.82202043329471 17.231074706251874 1.5750038169559544 -24.052818754046854 -1.4866405770114335 6.541218538850306 -6.8385466542525934 0.034237053641816555 -0.8187301427024292 3.9221192706119914 6.284180005780524 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1475 15.949791431427002 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.867187474212164 -6.547851774726049 54.53613037139788 17.2184522357687 1.6381161693718207 -24.118736099903426 -1.455778202566521 6.405424091292691 -6.696579731805996 0.04466639314438277 -0.7379122467477095 3.867187474212164 6.547851774726049 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1476 15.960871458053589 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.779297026859263 -6.811523757114987 55.27221985825015 17.204427268565173 1.7040335152283923 -24.1874584392007 -1.4527622957868098 6.682706560619326 -6.682706560619326 0.06351003784150026 -0.6736607697463091 3.779297026859263 6.811523757114987 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1477 15.972211837768555 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.7463379490193667 -6.965332360147681 55.634766299394435 17.188999804641295 1.7741583512460215 -24.257583275218334 -1.4894824982504102 6.851619491951888 -6.553722992301805 0.06086471701642177 -0.5858596903442828 3.7463379490193667 6.965332360147681 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1478 15.983528852462769 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.5266116171937028 -7.73437516186774 57.08495889416071 17.165157360395302 1.8737356183910554 -24.352953052202306 -1.8551543920007754 7.155595512002991 -6.625551400002769 0.11696835106925729 -0.7076559723446157 3.5266116171937028 7.73437516186774 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
1479 15.99468731880188 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 -3.5046388986337718 -8.217773689525753 57.810058606638435 17.14692490303072 1.9452629511290371 -24.41887039805888 -1.8474740388536137 7.125971292721081 -6.334196704640961 0.1004572892719994 -0.7175417618940063 3.5046388986337718 8.217773689525753 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
