i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 enc_pos_1 enc_pos_2 enc_pos_3 
1123 6.122795820236206 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.051963601261377335 -2.8904032707214355 0 0 0 0 0 0 -28155 -10328 39303 
1124 6.128121376037598 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -28155 -10309 39322 
1125 6.133803844451904 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.0517718531191349 -2.890211582183838 0 0 0 0 0 0 -28154 -10291 39340 
1126 6.139236688613892 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.0517718531191349 -2.890211582183838 0 0 0 0 0 0 -28152 -10271 39360 
1127 6.144701719284058 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05158010497689247 -2.890211582183838 0 0 0 0 0 0 -28148 -10253 39377 
1128 6.1500749588012695 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126636505126953 -0.05138835683465004 -2.890211582183838 0 0 0 0 0 0 -28144 -10236 39394 
1129 6.155396461486816 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05138835683465004 -2.8900198936462402 0 0 0 0 0 0 -28139 -10217 39413 
1130 6.160695791244507 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.8898282051086426 0 0 0 0 0 0 -28133 -10200 39430 
1131 6.1660988330841064 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05138835683465004 -2.889636278152466 0 0 0 0 0 0 -28126 -10182 39449 
1132 6.171517372131348 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.0517718531191349 -2.889444589614868 0 0 0 0 0 0 -28117 -10162 39469 
1133 6.176853656768799 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.0517718531191349 -2.889444589614868 0 0 0 0 0 0 -28109 -10145 39486 
1134 6.182260274887085 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.8892529010772705 0 0 0 0 0 0 -28089 -10109 39523 
1135 6.187631607055664 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05138835683465004 -2.889061212539673 0 0 0 0 0 0 -28079 -10093 39540 
1136 6.193006992340088 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05119660869240761 -2.889061212539673 0 0 0 0 0 0 -28068 -10075 39558 
1137 6.198349237442017 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05119660869240761 -2.8892529010772705 0 0 0 0 0 0 -28056 -10058 39576 
1138 6.20369029045105 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05119660869240761 -2.889636278152466 0 0 0 0 0 0 -28044 -10040 39594 
1139 6.2090582847595215 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05138835683465004 -2.8898282051086426 0 0 0 0 0 0 -28031 -10021 39613 
1140 6.214411973953247 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05158010497689247 -2.8898282051086426 0 0 0 0 0 0 -28019 -10004 39630 
1141 6.219824552536011 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.0517718531191349 -2.889636278152466 0 0 0 0 0 0 -28005 -9985 39650 
1142 6.225170850753784 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.0517718531191349 -2.889444589614868 0 0 0 0 0 0 -27992 -9968 39667 
1143 6.2305381298065186 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.0517718531191349 -2.889444589614868 0 0 0 0 0 0 -27979 -9952 39684 
1144 6.2359349727630615 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.051963601261377335 -2.889444589614868 0 0 0 0 0 0 -27965 -9934 39703 
1145 6.241413831710815 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.051963601261377335 -2.889444589614868 0 0 0 0 0 0 -27951 -9917 39720 
1146 6.246878385543823 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.051963601261377335 -2.889444589614868 0 0 0 0 0 0 -27936 -9899 39739 
1147 6.252644062042236 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.0517718531191349 -2.8900198936462402 0 0 0 0 0 0 -27906 -9863 39776 
1148 6.258038759231567 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05158010497689247 -2.890211582183838 0 0 0 0 0 0 -27890 -9844 39795 
1149 6.263362646102905 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05138835683465004 -2.890211582183838 0 0 0 0 0 0 -27876 -9827 39812 
1150 6.268700122833252 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05138835683465004 -2.8900198936462402 0 0 0 0 0 0 -27862 -9811 39829 
1151 6.2740559577941895 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05138835683465004 -2.8898282051086426 0 0 0 0 0 0 -27847 -9793 39846 
1152 6.279356241226196 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.889444589614868 0 0 0 0 0 0 -27832 -9776 39864 
1153 6.284698009490967 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.889444589614868 0 0 0 0 0 0 -27816 -9758 39882 
1154 6.2900896072387695 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05158010497689247 -2.889636278152466 0 0 0 0 0 0 -27800 -9740 39901 
1155 6.295410871505737 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1264445781707764 -0.0517718531191349 -2.8898282051086426 0 0 0 0 0 0 -27784 -9723 39918 
1156 6.300819635391235 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126061201095581 -0.0517718531191349 -2.890211582183838 0 0 0 0 0 0 -27766 -9704 39938 
1157 6.306247711181641 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.125485897064209 -0.052155349403619766 -2.8905951976776123 0 0 0 0 0 0 -27751 -9688 39955 
1158 6.31163763999939 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1251025199890137 -0.052155349403619766 -2.8909785747528076 0 0 0 0 0 0 -27736 -9672 39971 
1159 6.317070484161377 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1251025199890137 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -27702 -9638 40006 
1160 6.322502613067627 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.125485897064209 -0.05138835683465004 -2.890211582183838 0 0 0 0 0 0 -27685 -9620 40024 
1161 6.327852249145508 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126061201095581 -0.051004864275455475 -2.8900198936462402 0 0 0 0 0 0 -27666 -9601 40044 
1162 6.33319616317749 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126061201095581 -0.051004864275455475 -2.8900198936462402 0 0 0 0 0 0 -27650 -9585 40060 
1163 6.3385398387908936 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05081311613321304 -2.8898282051086426 0 0 0 0 0 0 -27634 -9569 40077 
1164 6.343858480453491 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.051004864275455475 -2.8898282051086426 0 0 0 0 0 0 -27617 -9552 40094 
1165 6.349331855773926 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.051004864275455475 -2.8900198936462402 0 0 0 0 0 0 -27599 -9534 40112 
1166 6.354734420776367 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.051004864275455475 -2.8904032707214355 0 0 0 0 0 0 -27581 -9517 40130 
1167 6.360109090805054 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.05158010497689247 -2.8904032707214355 0 0 0 0 0 0 -27564 -9500 40147 
1168 6.365493059158325 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127786874771118 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -27546 -9482 40164 
1169 6.3708906173706055 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127978563308716 -0.052155349403619766 -2.8904032707214355 0 0 0 0 0 0 -27527 -9464 40182 
1170 6.3764848709106445 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1281704902648926 -0.0523470975458622 -2.890211582183838 0 0 0 0 0 0 -27510 -9447 40198 
1171 6.381955862045288 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.05253884196281433 -2.8904032707214355 0 0 0 0 0 0 -27474 -9411 40233 
1172 6.38733434677124 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.052155349403619766 -2.8905951976776123 0 0 0 0 0 0 -27457 -9394 40250 
1173 6.3927366733551025 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126636505126953 -0.0517718531191349 -2.89078688621521 0 0 0 0 0 0 -27440 -9377 40266 
1174 6.398155212402344 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1264445781707764 -0.05158010497689247 -2.8909785747528076 0 0 0 0 0 0 -27423 -9360 40284 
1175 6.403507709503174 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1264445781707764 -0.05138835683465004 -2.891362190246582 0 0 0 0 0 0 -27405 -9343 40301 
1176 6.408910274505615 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126636505126953 -0.05119660869240761 -2.891362190246582 0 0 0 0 0 0 -27385 -9323 40320 
1177 6.4142515659332275 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05119660869240761 -2.8909785747528076 0 0 0 0 0 0 -27369 -9307 40336 
1178 6.419620037078857 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.051004864275455475 -2.89078688621521 0 0 0 0 0 0 -27349 -9288 40355 
1179 6.4249725341796875 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.051004864275455475 -2.8904032707214355 0 0 0 0 0 0 -27333 -9271 40371 
1180 6.430271625518799 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.051004864275455475 -2.8904032707214355 0 0 0 0 0 0 -27316 -9255 40387 
1181 6.435675144195557 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05119660869240761 -2.8904032707214355 0 0 0 0 0 0 -27300 -9239 40403 
1182 6.441067457199097 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05119660869240761 -2.8905951976776123 0 0 0 0 0 0 -27282 -9222 40420 
1183 6.44645619392395 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05119660869240761 -2.8905951976776123 0 0 0 0 0 0 -27264 -9204 40437 
1184 6.451953649520874 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05119660869240761 -2.8904032707214355 0 0 0 0 0 0 -27228 -9170 40471 
1185 6.457319974899292 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05119660869240761 -2.8904032707214355 0 0 0 0 0 0 -27210 -9152 40488 
1186 6.462704181671143 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05119660869240761 -2.8905951976776123 0 0 0 0 0 0 -27190 -9133 40507 
1187 6.468092679977417 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.89078688621521 0 0 0 0 0 0 -27174 -9117 40523 
1188 6.47383189201355 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.8909785747528076 0 0 0 0 0 0 -27157 -9101 40540 
1189 6.479208469390869 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.8909785747528076 0 0 0 0 0 0 -27140 -9084 40557 
1190 6.484575510025024 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.89078688621521 0 0 0 0 0 0 -27122 -9067 40574 
1191 6.489996433258057 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.8905951976776123 0 0 0 0 0 0 -27102 -9047 40595 
1192 6.4953696727752686 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05158010497689247 -2.8904032707214355 0 0 0 0 0 0 -27085 -9030 40612 
1193 6.500797510147095 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -27069 -9014 40628 
1194 6.506155014038086 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -27050 -8995 40648 
1195 6.511579513549805 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -27017 -8962 40681 
1196 6.516939640045166 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.0517718531191349 -2.8905951976776123 0 0 0 0 0 0 -27001 -8945 40698 
1197 6.522556304931641 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.0517718531191349 -2.89078688621521 0 0 0 0 0 0 -26983 -8927 40716 
1198 6.527932167053223 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.0517718531191349 -2.8909785747528076 0 0 0 0 0 0 -26965 -8909 40735 
1199 6.533328533172607 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.051963601261377335 -2.8909785747528076 0 0 0 0 0 0 -26949 -8892 40751 
1200 6.538640975952148 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.051963601261377335 -2.8909785747528076 0 0 0 0 0 0 -26931 -8874 40769 
1201 6.543983697891235 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.051963601261377335 -2.8905951976776123 0 0 0 0 0 0 -26913 -8855 40789 
1202 6.54929256439209 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.052155349403619766 -2.8904032707214355 0 0 0 0 0 0 -26896 -8838 40805 
1203 6.554663181304932 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.052155349403619766 -2.890211582183838 0 0 0 0 0 0 -26880 -8822 40822 
1204 6.560127019882202 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.051963601261377335 -2.890211582183838 0 0 0 0 0 0 -26863 -8804 40839 
1205 6.565494060516357 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.051963601261377335 -2.8905951976776123 0 0 0 0 0 0 -26845 -8787 40857 
1206 6.570896625518799 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.0517718531191349 -2.89078688621521 0 0 0 0 0 0 -26825 -8767 40876 
1207 6.576258182525635 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.0517718531191349 -2.8909785747528076 0 0 0 0 0 0 -26809 -8751 40892 
1208 6.581676244735718 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.0517718531191349 -2.8909785747528076 0 0 0 0 0 0 -26792 -8733 40909 
1209 6.587087631225586 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.05158010497689247 -2.8909785747528076 0 0 0 0 0 0 -26756 -8698 40943 
1210 6.592859268188477 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.05158010497689247 -2.89078688621521 0 0 0 0 0 0 -26739 -8682 40959 
1211 6.598211050033569 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.05119660869240761 -2.8904032707214355 0 0 0 0 0 0 -26721 -8665 40976 
1212 6.6035401821136475 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05081311613321304 -2.8900198936462402 0 0 0 0 0 0 -26704 -8648 40993 
1213 6.608927249908447 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05062136799097061 -2.8898282051086426 0 0 0 0 0 0 -26685 -8629 41011 
1214 6.614258050918579 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05042961984872818 -2.8898282051086426 0 0 0 0 0 0 -26668 -8613 41027 
1215 6.619594097137451 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05023787170648575 -2.8900198936462402 0 0 0 0 0 0 -26649 -8595 41045 
1216 6.624943256378174 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05042961984872818 -2.890211582183838 0 0 0 0 0 0 -26629 -8576 41064 
1217 6.6302900314331055 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05081311613321304 -2.8905951976776123 0 0 0 0 0 0 -26613 -8560 41081 
1218 6.635718584060669 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.051004864275455475 -2.8909785747528076 0 0 0 0 0 0 -26596 -8543 41097 
1219 6.641142845153809 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05119660869240761 -2.8909785747528076 0 0 0 0 0 0 -26579 -8527 41114 
1220 6.646495819091797 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05119660869240761 -2.89078688621521 0 0 0 0 0 0 -26561 -8510 41131 
1221 6.651862144470215 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05158010497689247 -2.8900198936462402 0 0 0 0 0 0 -26525 -8475 41168 
1222 6.657226800918579 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.0517718531191349 -2.8900198936462402 0 0 0 0 0 0 -26509 -8458 41184 
1223 6.662579774856567 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.051963601261377335 -2.890211582183838 0 0 0 0 0 0 -26488 -8439 41205 
1224 6.667907238006592 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.051963601261377335 -2.890211582183838 0 0 0 0 0 0 -26472 -8423 41221 
1225 6.673260927200317 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.051963601261377335 -2.8904032707214355 0 0 0 0 0 0 -26455 -8407 41238 
1226 6.678594589233398 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127786874771118 -0.051963601261377335 -2.8904032707214355 0 0 0 0 0 0 -26438 -8390 41255 
1227 6.683930158615112 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127786874771118 -0.052155349403619766 -2.890211582183838 0 0 0 0 0 0 -26420 -8372 41273 
1228 6.68922758102417 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127786874771118 -0.052155349403619766 -2.890211582183838 0 0 0 0 0 0 -26401 -8354 41291 
1229 6.69457221031189 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.052155349403619766 -2.8904032707214355 0 0 0 0 0 0 -26385 -8337 41308 
1230 6.6998982429504395 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.052155349403619766 -2.8905951976776123 0 0 0 0 0 0 -26367 -8320 41325 
1231 6.705232858657837 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.051963601261377335 -2.89078688621521 0 0 0 0 0 0 -26347 -8300 41345 
1232 6.710524082183838 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.0517718531191349 -2.89078688621521 0 0 0 0 0 0 -26330 -8284 41361 
1233 6.715888500213623 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05158010497689247 -2.89078688621521 0 0 0 0 0 0 -26314 -8268 41377 
1234 6.7212746143341064 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05158010497689247 -2.8905951976776123 0 0 0 0 0 0 -26296 -8250 41394 
1235 6.726679086685181 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05158010497689247 -2.8904032707214355 0 0 0 0 0 0 -26259 -8213 41430 
1236 6.731997966766357 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.8904032707214355 0 0 0 0 0 0 -26242 -8196 41446 
1237 6.737321853637695 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05138835683465004 -2.8904032707214355 0 0 0 0 0 0 -26225 -8180 41461 
1238 6.742618799209595 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05119660869240761 -2.8904032707214355 0 0 0 0 0 0 -26205 -8160 41481 
1239 6.747942209243774 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05119660869240761 -2.8904032707214355 0 0 0 0 0 0 -26188 -8143 41496 
1240 6.7532665729522705 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.051004864275455475 -2.890211582183838 0 0 0 0 0 0 -26171 -8127 41512 
1241 6.75857949256897 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.051004864275455475 -2.8900198936462402 0 0 0 0 0 0 -26153 -8109 41530 
1242 6.7640297412872314 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05081311613321304 -2.8898282051086426 0 0 0 0 0 0 -26136 -8092 41546 
1243 6.769348859786987 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05081311613321304 -2.8898282051086426 0 0 0 0 0 0 -26117 -8073 41564 
1244 6.774724721908569 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05081311613321304 -2.8898282051086426 0 0 0 0 0 0 -26100 -8057 41580 
1245 6.780058145523071 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05081311613321304 -2.8900198936462402 0 0 0 0 0 0 -26082 -8039 41597 
1246 6.785417556762695 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.051004864275455475 -2.890211582183838 0 0 0 0 0 0 -26062 -8019 41617 
1247 6.7908055782318115 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05119660869240761 -2.8905951976776123 0 0 0 0 0 0 -26045 -8003 41633 
1248 6.796128511428833 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05138835683465004 -2.8909785747528076 0 0 0 0 0 0 -26029 -7987 41649 
1249 6.80156683921814 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.05158010497689247 -2.8911702632904053 0 0 0 0 0 0 -26011 -7970 41666 
1250 6.807210922241211 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05158010497689247 -2.8905951976776123 0 0 0 0 0 0 -25973 -7933 41704 
1251 6.812589168548584 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.05158010497689247 -2.890211582183838 0 0 0 0 0 0 -25957 -7917 41720 
1252 6.817974805831909 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.05158010497689247 -2.8900198936462402 0 0 0 0 0 0 -25940 -7900 41736 
1253 6.8232972621917725 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.0517718531191349 -2.8900198936462402 0 0 0 0 0 0 -25919 -7880 41757 
1254 6.828632593154907 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.0517718531191349 -2.8900198936462402 0 0 0 0 0 0 -25903 -7864 41773 
1255 6.834067344665527 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.0517718531191349 -2.8900198936462402 0 0 0 0 0 0 -25886 -7848 41789 
1256 6.839411735534668 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.0517718531191349 -2.890211582183838 0 0 0 0 0 0 -25869 -7831 41807 
1257 6.845213174819946 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.0517718531191349 -2.890211582183838 0 0 0 0 0 0 -25851 -7814 41824 
1258 6.850661277770996 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -25832 -7795 41843 
1259 6.856566905975342 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1275951862335205 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -25816 -7779 41859 
1260 6.862065553665161 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127403497695923 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -25797 -7761 41878 
1261 6.8678200244903564 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.127211570739746 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -25762 -7725 41913 
1262 6.8732008934021 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.1270198822021484 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -25745 -7709 41930 
1263 6.878532409667969 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126828193664551 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -25728 -7691 41948 
1264 6.883845567703247 0 0 1 0.3333333333333333 0.3333333333333333 0.3333333333333333 -3.126636505126953 -0.0517718531191349 -2.8904032707214355 0 0 0 0 0 0 -25710 -7673 41965 
