i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y cost autotune steer_active
9842 114.76004028320312 -0.7371841728245625 -0.03191655192870236 0.0 -0.586862749758037 0.616953963492541 -0.030091213734504022 0.27465823494719727 5.031738462959041 -267.81372543181595 4.365972290457601 25.51983032353566 -26.09485397888022 6.253170090744015 -5.359860077780585 -0.2977700043211436 -0.27465823494719727 -5.031738462959041 0.0 8.565585312499996 0.17 0.027500000000000007 8.565585312499996 0.17 0.027500000000000007 245.4912858439494 1.0 0.0
9843 114.7713634967804 -0.7629940284776702 -0.03534490381660773 0.0 -0.6063202680742166 0.6396437629663627 -0.033323494892146144 0.2966309001462754 5.207519357664842 -267.7258345575762 4.426279649432762 25.46653544816226 -26.097658972320925 6.7091149268114565 -6.125713628827852 -0.2917006489918025 -0.2966309001462754 -5.207519357664842 0.0 8.565585312499996 0.17 0.027500000000000007 8.565585312499996 0.17 0.027500000000000007 245.4912858439494 1.0 0.0
9844 114.78269147872925 -0.802167187951567 -0.0387295045451825 0.0 -0.6367095027642671 0.6732240298254588 -0.036514527061191675 0.31860356534535356 5.4711911266103685 -267.6599232320856 4.493599492009686 25.403423095746394 -26.099061469041278 6.948556878480907 -6.6706146033416704 0.0 -0.31860356534535356 -5.4711911266103685 0.0 8.565585312499996 0.17 0.027500000000000007 8.565585312499996 0.17 0.027500000000000007 245.4912858439494 1.0 0.0
9845 114.79437685012817 -0.8293957093342215 -0.07016807947788496 0.0 -0.6441212110264184 0.7102763107886171 -0.06615509976219876 0.5163574454153509 5.657959234369782 -267.55005280909677 4.597384249315778 25.30244333188101 -26.100463965761627 7.150563447648559 -7.39713460101575 0.0 -0.5163574454153509 -5.657959234369782 0.0 8.565585312499996 0.17 0.027500000000000007 8.565585312499996 0.17 0.027500000000000007 245.4912858439494 1.0 0.0
9846 114.80596923828125 -0.8157801357843703 -0.10159629363774712 0.0 -0.6181887395402472 0.7139746437731413 -0.09578590423289424 0.7141113788462012 5.570068360130058 -267.4401960464863 4.6717165754944645 25.225306012261616 -26.100463965761627 7.375810566715978 -7.648988735853607 0.2731781691376288 -0.7141113788462012 -5.570068360130058 0.0 8.565585312499996 0.17 0.027500000000000007 8.565585312499996 0.17 0.027500000000000007 245.4912858439494 1.0 0.0
9847 114.81725692749023 -0.8171645414944135 -0.13070986163697523 0.0 -0.605594834497921 0.7288292738732017 -0.12323443937528072 0.900878952997086 5.581054719410023 -267.34130856768286 4.746048901673151 25.149571189362575 -26.099061469041278 7.896940992976274 -7.896940992976274 0.0 -0.900878952997086 -5.581054719410023 0.0 8.565585312499996 0.17 0.027500000000000007 8.565585312499996 0.17 0.027500000000000007 245.4912858439494 1.0 0.0
9848 114.82860398292542 -0.8130841556829718 -0.13972892540949333 0.0 -0.5980115859983451 0.7297492802449611 -0.13173769424661602 0.9558105893143548 5.570068360130058 -267.2863801863776 4.827393711453602 25.066823882861772 -26.097658972320925 8.08284872015986 -8.08284872015986 0.2449348097018139 -0.9558105893143548 -5.570068360130058 0.0 8.565585312499996 0.17 0.027500000000000007 8.565585312499996 0.17 0.027500000000000007 245.4912858439494 1.0 0.0
9849 114.84011507034302 -0.7750716225722475 -0.08442262382158218 0.0 -0.5930461232778105 0.6726405363308794 -0.07959441305306895 0.5822754410125853 5.328369309744463 -267.3083597351267 4.955020913005687 24.93919668130969 -26.093451482159868 8.032968063114092 -8.330485398784985 0.29751733567089234 -0.5822754410125853 -5.328369309744463 0.0 8.565585312499996 0.17 0.027500000000000007 8.565585312499996 0.17 0.027500000000000007 245.4912858439494 1.0 0.0
9850 114.85143518447876 -0.7383194854307807 -0.012274458336092947 0.0 -0.5970491003366549 0.6086215706364457 -0.011572470299790758 0.10986327263453775 5.097656618638833 -267.31934267931206 5.032158232625079 24.85925436824959 -26.08924399199881 7.841667311973458 -8.422531557304826 0.5808642453313673 -0.10986327263453775 -5.097656618638833 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9851 114.86587071418762 -0.7024304893073451 0.060356766370508685 0.0 -0.6019845453862227 0.5450796403314508 0.056904905054771804 -0.32958981790361325 4.855956714479592 -267.2863801863776 5.152772950575402 24.7288221732568 -26.080829011676695 8.039790116670877 -8.635330125313164 0.8933100129634307 0.32958981790361325 -4.855956714479592 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9852 114.8771538734436 -0.6371891934040571 0.09133489132435559 0.0 -0.5633184784947669 0.4772071171422493 0.0861113613525176 -0.5053710327745325 4.4384767693881955 -267.22046886088697 5.2313127669151465 24.64186737659494 -26.072414031354576 7.891664331155752 -8.631507862201603 0.4932290206972345 0.5053710327745325 -4.4384767693881955 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9853 114.88906264305115 -0.5974803690198124 0.10264757549940887 0.0 -0.5362292096147728 0.4394521473374527 0.09677706227732015 -0.5603027224526543 4.185791359722635 -267.1984893121379 5.314060073415949 24.552107586492376 -26.06680404447317 7.984374733063409 -8.535021266378127 0.5506465333147178 0.5603027224526543 -4.185791359722635 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9854 114.90056157112122 -0.5336078943156879 0.12203847553606442 0.0 -0.49321851034294895 0.378159532186656 0.11505897815629297 -0.6921386069254173 3.768310560857592 -267.22046886088697 5.436077288086624 24.423077888219936 -26.06399905103246 7.75189513800324 -7.75189513800324 0.0 0.6921386069254173 -3.768310560857592 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9855 114.91181087493896 -0.4838490659601271 0.13761207709803655 0.0 -0.4599320633009759 0.3301901527820591 0.12974191051891684 -0.8020019862816609 3.4497069955122384 -267.23145180507237 5.517422097867073 24.341733078439486 -26.065401547752817 7.44425010802859 -7.44425010802859 -0.2977700043211436 0.8020019862816609 -3.4497069955122384 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9856 114.92309594154358 -0.41858240977676486 0.15322227013783565 0.0 -0.41400077724805723 0.2695414355903764 0.14445934165768082 -0.9118651521944928 3.032226196647195 -267.22046886088697 5.594559417486466 24.2674007522608 -26.071011534634227 7.464853738304163 -6.867665439239831 -0.5971882990643331 0.9118651521944928 -3.032226196647195 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9857 114.93438529968262 -0.35089621187352754 0.16418844284704315 0.0 -0.36390473147496216 0.20910638303549006 0.1547983484394721 -0.9887694537108398 2.592773106109044 -267.1875063679525 5.666086750224448 24.201483406404225 -26.078024018235986 7.431627386353255 -6.539832099990863 -0.8917952863623906 0.9887694537108398 -2.592773106109044 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9858 114.94568753242493 -0.29534128298518086 0.18526523480657128 0.0 -0.3284800169974378 0.1538102785309784 0.1746697384664594 -1.1315919109069799 2.2302245305306516 -267.1435609308326 5.776883991132303 24.10611362942025 -26.09485397888022 7.160161941812821 -5.966801618177351 -1.1933603236354702 1.1315919109069799 -2.2302245305306516 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9859 114.95699548721313 -0.22686634820513232 0.19822895263995152 0.0 -0.2786816220631939 0.091789573210905 0.18689204885228888 -1.2194823582598808 1.779785080712535 -267.0776359449637 5.847008827149932 24.047208767165444 -26.107476449363393 6.669146081282111 -5.187113618774975 -1.2350270520892799 1.2194823582598808 -1.779785080712535 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9860 114.96828579902649 -0.18837604159556282 0.17961339529954065 0.0 -0.23847896043030617 0.06913782735264601 0.1693411330776602 -1.0986328330670834 1.5270992441601514 -267.0336905078438 5.915731166447209 23.993913891792044 -26.121501416566918 6.302740243866643 -4.658547136770998 -1.6441931070956461 1.0986328330670834 -1.5270992441601514 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9861 114.97957968711853 -0.18223514485272288 0.139553798273828 0.0 -0.21458066409695925 0.0830080812972749 0.13157258279968437 -0.8349608506781457 1.4831542339271127 -267.0336905078438 5.977441022142723 23.950436493461115 -26.13833137721115 6.05887012924671 -3.951437040813072 -1.5805748163252287 0.8349608506781457 -1.4831542339271127 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9862 114.99085688591003 -0.19900376122277472 0.09347352255064638 0.0 -0.20654973173479024 0.11842204952551595 0.08812768220927428 -0.5493163631726887 1.5820310405599791 -267.0666530007783 6.037748381117884 23.912569082011593 -26.156563834575735 5.461435826918171 -3.2768614961509024 -1.9115025394213598 0.5493163631726887 -1.5820310405599791 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9863 115.0026752948761 -0.2132440190980533 0.041424986747686965 0.0 -0.1936409385234154 0.15458508647027897 0.039055852053136414 -0.23071290454904103 1.647949196239772 -267.0886325495274 6.1233006810593915 23.863481696799255 -26.188821259143843 5.075020060875684 -2.6867753263459506 -1.7911835508973004 0.23071290454904103 -1.647949196239772 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9864 115.01400780677795 -0.25566404327901654 0.005621183988157167 0.0 -0.2113986687476906 0.2060989656592597 0.005299703088430899 -0.010986252558259729 1.9006346059053325 -267.0996154937128 6.169583072831027 23.839639252553262 -26.207053716508426 4.729177560725264 -2.660162377907961 -1.773441585271974 0.010986252558259729 -1.9006346059053325 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9865 115.02532005310059 -0.3020900880087638 -0.029252735031080654 0.0 -0.23286565245215787 0.26044539553046503 -0.027579743078307198 0.2087402927108158 2.1862790934107896 -267.0996154937128 6.215865464602662 23.814394311586913 -26.223883677152656 4.218408394549534 -2.4814167026761966 -1.4888500216057179 -0.2087402927108158 -2.1862790934107896 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9866 115.036869764328 -0.3545495239289059 -0.06121252398144608 0.0 -0.26063261352362144 0.31834433459138767 -0.057711721067766245 0.41748047869992577 2.5048826587561432 -267.0996154937128 6.259342862933592 23.789149370620567 -26.23790864435618 3.879246247783749 -2.6856320176964417 -1.1936142300873074 -0.41748047869992577 -2.5048826587561432 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9867 115.04828143119812 -0.4455908076450157 -0.0814236394073284 0.0 -0.3254398992191059 0.4022068426508527 -0.07676694343174681 0.5493164698943945 3.0871579930470228 -267.02270756365846 6.316845228468049 23.749879462450696 -26.25333610828006 3.8583128482877203 -2.755937748776943 -0.5511875497553886 -0.5493164698943945 -3.0871579930470228 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9868 115.0597095489502 -0.514414329809074 -0.09798808555679941 0.0 -0.3738255149542028 0.46620956798447005 -0.09238405303026727 0.6591797425289323 3.5266115104719966 -267.02270756365846 6.354712639917568 23.721829528043642 -26.257543598441117 3.4394373447620485 -2.910293137875579 0.0 -0.6591797425289323 -3.5266115104719966 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9869 115.07133674621582 -0.56777172282971 -0.10687605741850807 0.0 -0.4132018138064961 0.5139655270693092 -0.10076371326281315 0.7250976847653138 3.867187794377281 -267.0336905078438 6.389775057926382 23.690974600195887 -26.257543598441117 3.582367101794601 -3.582367101794601 0.2558833644139001 -0.7250976847653138 -3.867187794377281 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9870 115.08289980888367 -0.6138441140629869 -0.11908774611980899 0.0 -0.44506311846334523 0.5573401222467305 -0.11227700378338519 0.8129883188811999 4.163818641162704 -267.01172461947306 6.448679920181192 23.62926474450037 -26.25193361155971 3.87594756900162 -4.174097382001745 0.5962996260002492 -0.8129883188811999 -4.163818641162704 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9871 115.09426593780518 -0.6462611804696475 -0.13314059686067428 0.0 -0.46490696497884515 0.5904331235007212 -0.12552615852187618 0.911865285596625 4.372558613708402 -267.00074167528766 6.486547331630711 23.587189842889796 -26.2463236246783 4.06604971731957 -4.646913962650938 0.5808642453313673 -0.911865285596625 -4.372558613708402 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9872 115.10557913780212 -0.6745040059928571 -0.14069528660691133 0.0 -0.48440582055473425 0.6170546088757101 -0.13264878832097576 0.9667969219138939 4.55932586769417 -267.02270756365846 6.530024729961641 23.538102457677454 -26.239311141076534 4.273461726459985 -5.341827158074981 0.8012740737112471 -0.9667969219138939 -4.55932586769417 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9873 115.11684083938599 -0.6982250849005205 -0.13661971950434448 0.0 -0.5056952411356954 0.6345015479427967 -0.12880630680710134 0.9448242567148157 4.724121256893652 -267.04468711240753 6.573502128292572 23.484807582304054 -26.232298657474775 4.679863926098307 -5.557338412241739 0.8774744861434325 -0.9448242567148157 -4.724121256893652 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9874 115.12815380096436 -0.7137918386332655 -0.07823203873489128 0.0 -0.5459296590078493 0.6196875324685032 -0.07375787346065368 0.5603027758135072 4.833983995919661 -267.04468711240753 6.646431957750906 23.397852785642197 -26.218273690271246 5.241431488335786 -6.069025933862489 1.1034592607022708 -0.5603027758135072 -4.833983995919661 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9875 115.13941287994385 -0.706314387152094 -0.022236050200631387 0.0 -0.5662211075806329 0.5871854567588608 -0.020964349178227926 0.19775393343085026 4.790039412573446 -267.0336905078438 6.698324336403951 23.336142929946682 -26.20845621322878 5.292440454160703 -6.615550567700878 1.3231101135401757 -0.19775393343085026 -4.790039412573446 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9876 115.15067958831787 -0.6917764763164839 0.030977447371632393 0.0 -0.5794360364121928 0.5502302189450852 0.029205817467107542 -0.12084963191450326 4.702148538333721 -267.00074167528766 6.75161921177735 23.268823087369757 -26.19723623946596 5.721292017014073 -7.021585657244545 1.3002936402304712 0.12084963191450326 -4.702148538333721 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9877 115.1619873046875 -0.6787969198059945 0.06426161469776705 0.0 -0.5845285798477251 0.5239421484840076 0.06058643136371758 -0.31860345862364775 4.636230382653928 -266.9567962381678 6.811926570752512 23.197295754631778 -26.186016265703135 5.910724546327487 -7.329298437446084 1.1821449092654974 0.31860345862364775 -4.636230382653928 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9878 115.17334365844727 -0.6616299364153688 0.09965905595359772 0.0 -0.5871983104368697 0.49323885140828494 0.09395945902858469 -0.538330110614429 4.537353149134239 -266.9348166894187 6.877843916609082 23.12015843501238 -26.174796291940318 6.425432704655746 -7.30162807347244 0.5841302458777952 0.538330110614429 -4.537353149134239 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
9879 115.18474888801575 -0.6004091273206077 0.19201802003845944 0.0 -0.5807501623345486 0.39971383689560314 0.18103632543894535 -1.1425780567435337 4.141845922602773 -266.9567962381678 6.9774211837541165 23.01076369082488 -26.16778380833855 6.709275939129207 -6.9673250137111005 0.2580490745818926 1.1425780567435337 -4.141845922602773 0.0 8.603085312499996 0.17 0.028250000000000008 8.603085312499996 0.17 0.028250000000000008 233.7774013519724 1.0 0.0
