i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z theta_d_x theta_d_y phi_x phi_y dphi_x dphi_y psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y p_x i_x d_x p_y i_y d_y
79 1.0174524784088135 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
80 1.0289990901947021 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
81 1.0404679775238037 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
82 1.0518925189971924 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
83 1.0633413791656494 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
84 1.074918270111084 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
85 1.0862672328948975 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
86 1.0976312160491943 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
87 1.109055757522583 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
88 1.1206269264221191 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
89 1.132030963897705 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
90 1.1434903144836426 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
91 1.1552660465240479 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
92 1.1669514179229736 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
93 1.178588628768921 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
94 1.1902949810028076 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
95 1.2018933296203613 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
96 1.2132611274719238 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
97 1.224649429321289 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
98 1.236128807067871 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
99 1.2475838661193848 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
100 1.2590370178222656 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
101 1.2704403400421143 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
102 1.2823946475982666 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
103 1.293769359588623 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
104 1.305147409439087 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
105 1.3165297508239746 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
106 1.328150987625122 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
107 1.3398141860961914 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
108 1.3512704372406006 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
109 1.3626728057861328 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
110 1.3742225170135498 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
111 1.3855764865875244 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
112 1.3969404697418213 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
113 1.4083375930786133 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
114 1.4199213981628418 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
115 1.4313371181488037 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
116 1.4427568912506104 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
117 1.454160213470459 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
118 1.4659523963928223 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
119 1.4773542881011963 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
120 1.4887759685516357 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
121 1.5005075931549072 0.0 0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.0 0.0 0.0
122 1.511873483657837 0.0016733601158307465 0.0 0.0 0.0013662928132366276 -0.0013662928132366276 -0.0 0.0 -0.01098635927996551 -0.02197271855993102 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01098635927996551 0.0 8.5 20 0.02 8.5 20 0.02 0.0 0.0 0.0 0.001629859209060669 4.350090677007756e-05 0.0
123 1.5233154296875 0.001717271555151001 0.0016737706483809234 0.0 0.0006131233028911275 -0.002191169403719334 0.001578046100828207 -0.01098635927996551 -0.01098635927996551 -0.04394543711986204 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01098635927996551 0.01098635927996551 0.0 8.5 20 0.02 8.5 20 0.02 0.001629859209060669 4.391143932025443e-05 0.0 0.001629859209060669 8.7412346090332e-05 0.0
124 1.5347521305084229 8.7412346090332e-05 0.0017176464289718751 0.0 -0.0007383344100242864 -0.0008810781734515407 0.0016194125834758273 -0.01098635927996551 0.0 -0.05493179639982755 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01098635927996551 0.0 0.0 8.5 20 0.02 8.5 20 0.02 0.001629859209060669 8.77872199112062e-05 0.0 0.0 8.7412346090332e-05 0.0
125 1.5463662147521973 -0.0032612470298758467 0.005110857607794728 0.0 -0.005072078430888001 0.00025351566802065805 0.004818562762867344 -0.032958971118190745 0.021972291673107894 -0.09887723351968959 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.032958971118190745 -0.021972291673107894 0.0 8.5 20 0.02 8.5 20 0.02 0.004889561794698238 0.00022129581309648927 0.0 -0.003259655088186264 -1.5919416895826544e-06 0.0
126 1.5578022003173828 -0.008482477524691608 0.005242810936822551 0.0 -0.009397398673977791 0.004454429119436163 0.004942969554541628 -0.032958971118190745 0.054931369513004424 -0.13183631135958612 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.032958971118190745 -0.054931369513004424 0.0 8.5 20 0.02 8.5 20 0.02 0.004889561794698238 0.00035324914212431224 0.0 -0.008149232715368271 -0.00022151315977936292 -0.00011173164954397369
127 1.5698647499084473 -0.013925150534260904 0.005381572318123418 0.0 -0.013906735319855175 0.008832940280400672 0.005073795039454502 -0.032958971118190745 0.08789044735290096 -0.17578004093215566 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.032958971118190745 -0.08789044735290096 0.0 8.5 20 0.02 8.5 20 0.02 0.004889561794698238 0.0004920105234251793 0.0 -0.013038810342550278 -0.000591542910832743 -0.0002947972808778834
128 1.5819802284240723 -0.01954363501172602 0.013901695100484446 0.0 -0.022510633083000595 0.009403989248946788 0.013106643834053806 -0.08789066079631251 0.12084952519279749 -0.2197254780520177 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08789066079631251 -0.12084952519279749 0.0 8.5 20 0.02 8.5 20 0.02 0.013038842007517815 0.0008628530929666312 0.0 -0.017928387969732285 -0.0011014508810802681 -0.0005137961609134673
129 1.5934414863586426 -0.0352380116491734 0.03455926754946293 0.0 -0.04506311098828508 0.012480321072197835 0.03258278991608725 -0.2197265452690755 0.21972633182566395 -0.28564363373181073 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2197265452690755 -0.21972633182566395 0.0 8.5 20 0.02 8.5 20 0.02 0.03259708918631077 0.0017418656384382558 0.0002203127247139071 -0.03259705752134323 -0.0019804625726749236 -0.0006604915551552473
130 1.6048898696899414 -0.0529693147304679 0.05597934520472402 0.0 -0.06963818077194033 0.016860347971083003 0.05277783280085733 -0.3515625364635443 0.32958949773849594 -0.3625481486915693 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3515625364635443 -0.32958949773849594 0.0 8.5 20 0.02 8.5 20 0.02 0.05215535219758749 0.003148344484085186 0.0006756485230513472 -0.04889558628201485 -0.0032990349694372867 -0.0007746934790157614
131 1.6163122653961182 -0.07678746580244589 0.08527376076945181 0.0 -0.10289513961737425 0.02249826695422924 0.080396872663145 -0.5273437513344635 0.47241174149122445 -0.4394526636513279 0.0 0.0 0.0 0.0 0.09458004259158158 -0.0546058130502159 0.0 0.0 0.0 0.0 0.0 -0.29200431404384475 0.5273437513344635 -0.47241174149122445 0.0 8.5 20 0.02 8.5 20 0.02 0.07823302038013935 0.005251874395586498 0.0017888659937259652 -0.07008369266986847 -0.005183445709597834 -0.0015203274229795866
132 1.628021478652954 -0.12956370281643761 0.15013046152974613 0.0 -0.17656049863552364 0.03501614208839089 0.14154435654713277 -0.9338379774761296 0.8020016661165434 -0.571288975010914 0.0 0.0 0.0009085358891347326 -0.0010490868803207478 0.0 -0.09845034537544556 0.0014024967203525862 0.0 -0.0028049934407051724 0.26323136643254247 0.0 0.0 0.9338379774761296 -0.8020016661165434 0.0 8.5 20 0.02 8.5 20 0.02 0.13853765279054642 0.009061743160518887 0.0025310655786808327 -0.11897934228181839 -0.00845544917364549 -0.0021289113609737225
133 1.6394720077514648 -0.1770320033426867 0.20836988115502056 0.0 -0.24277252941725613 0.04631952147092276 0.19645300794633336 -1.285400407217968 1.0876461536220006 -0.6701662085306036 0.0 0.0 0.0013628038337020988 -0.0023604454807216826 0.09459973856046777 -0.1638515535694629 0.004207490161057759 0.0 -0.004207490161057759 0.2920651229388976 0.0 -0.2920651229388976 1.285400407217968 -1.0876461536220006 0.0 8.5 20 0.02 8.5 20 0.02 0.19069298915565014 0.01419968798572313 0.003477204013647296 -0.16135555505752563 -0.012802939570626393 -0.002873508714534676
134 1.6509606838226318 -0.24360736908733704 0.2728599540607747 0.0 -0.32753199983569165 0.07027716806152688 0.25725483177416475 -1.6589355555197376 1.4831542339271127 -0.7800280937829662 0.0 0.0 0.0022713397228368314 -0.004458619241363178 0.16943974060699976 -0.39130431940348676 0.008414980322115517 0.0 -0.007012483601762931 0.7846867141099886 0.0 -0.5231244760733258 1.6589355555197376 -1.4831542339271127 0.0 8.5 20 0.02 8.5 20 0.02 0.2461080439388752 0.02086149876873833 0.005890411353161159 -0.22003035992383957 -0.018758862834538093 -0.004818146328959392
135 1.662804126739502 -0.3267925053750791 0.3451838435860414 0.0 -0.4295461876820418 0.10410373894107329 0.3254424487409685 -2.0764161409413693 1.9775391208650912 -0.8789053273026558 0.0 0.0 0.006359751223943128 -0.013113586004009347 0.29001996886616277 -0.9488442735397272 0.025244940966346552 0.0 -0.019634954084936207 1.790802366911155 -0.29846706115185917 -1.1938682446074367 2.0764161409413693 -1.9775391208650912 0.0 8.5 20 0.02 8.5 20 0.02 0.30804253555834293 0.029436365263837416 0.007704942763861011 -0.29337383434176445 -0.026925402101838358 -0.006493268931476308
136 1.6741912364959717 -0.48041197239239364 0.448633271405505 0.0 -0.6037424852129594 0.18076698057730956 0.42297550463564987 -2.6916503396287337 2.9223630307343633 -1.0437007165021384 0.0 0.0 0.009993894780482059 -0.023604454807216825 0.48172634630685723 -1.279374244293595 0.04487989505128276 -0.0028049934407051724 -0.03365992128846207 2.379633883949245 -0.2974542354936556 -1.7847254129619339 2.6916503396287337 -2.9223630307343633 0.0 8.5 20 0.02 8.5 20 0.02 0.39931436628103256 0.040135498722992935 0.009183406401479534 -0.43354128301143646 -0.03854160336750567 -0.00832908601345153
137 1.6858365535736084 -0.606567900929315 0.5207468859990578 0.0 -0.7407430534571011 0.24977818096148544 0.4909648724956157 -3.087158419933846 3.6584469680579366 -1.1535643093017935 0.0 0.0 0.015445110115290454 -0.03671804081122617 0.568664232715251 -1.6415922391833109 0.07012483601762931 -0.004207490161057759 -0.05189237865304569 2.926135448263272 -0.5852270896526545 -2.340908358610618 3.087158419933846 -3.6584469680579366 0.0 8.5 20 0.02 8.5 20 0.02 0.4579891711473465 0.05268320215209954 0.010074512699611744 -0.5427415333688259 -0.053411299483485664 -0.010415068077003398
138 1.697239875793457 -0.7472154275806646 0.5872067331940954 0.0 -0.8869107505026911 0.33328693316943164 0.5536238173332595 -3.4387206362322726 4.460449487948126 -1.2634279021014487 0.0 0.0 0.02180486133923358 -0.05612614809716 0.677001407700993 -2.4010398048643897 0.10518725402644397 -0.01121997376282069 -0.07853981633974483 4.478912242982498 -0.8957824485964997 -2.9859414953216654 3.4387206362322726 -4.460449487948126 0.0 8.5 20 0.02 8.5 20 0.02 0.5101444758474827 0.06639367378157957 0.010668583565033219 -0.6617210023105145 -0.071195490939715 -0.014298934330435204
139 1.7088723182678223 -0.96 0.6653227867525074 0.0 -0.96 0.4702005482301973 0.627272338920839 -3.856201435097316 5.767821973395791 -1.4062488651937077 0.0 0.0 0.033615827897985104 -0.09808962330998992 0.8454642556623232 -3.319277306058573 0.1823245736458362 -0.028049934407051724 -0.1318346917131431 6.003615218334168 -1.5661604917393481 -4.176427977971595 3.856201435097316 -5.767821973395791 0.0 8.5 20 0.02 8.5 20 0.02 0.572078999131918 0.08202541900205418 0.011218368618535344 -0.8556736148893833 -0.09457630365986347 -0.01770246578028012
140 1.720308542251587 -0.96 0.7060382074201309 0.0 -0.96 0.45100711486157097 0.6656592056580916 -4.020996397409975 6.668700873032024 -1.494139739433432 0.0 0.0 0.042246918844765065 -0.13402084896097552 0.8490989618081614 -3.9762898371450985 0.24683942278205515 -0.046282391771635345 -0.17671458676442586 7.2819144358908945 -2.0389360420494502 -4.660425238970173 4.020996397409975 -6.668700873032024 0.0 8.5 20 0.02 8.5 20 0.02 0.5965268239378929 0.09808022930458904 0.01143115417764895 -0.9893216900527477 -0.09457630365986347 -0.020965713735683386
141 1.7318120002746582 -0.96 0.7353535144689112 0.0 -0.96 0.43718774659039883 0.693297942200436 -4.108886844762877 7.580566131948222 -1.560057895113225 0.0 0.0 0.050423741846977656 -0.17336160697300357 0.8437368955560295 -4.77389089299003 0.31836675552003707 -0.06731984257692414 -0.2229969785360612 8.596283761447873 -2.865427920482624 -5.470362393648646 4.108886844762877 -7.580566131948222 0.0 8.5 20 0.02 8.5 20 0.02 0.6095656342804432 0.11458581516324173 0.011202065025226209 -1.1245996244251728 -0.09457630365986347 -0.023141212372618895
142 1.7433099746704102 -0.96 0.7447492675189974 0.0 -0.96 0.432758546126352 0.7021563431285296 -4.075927766922979 8.481445031584455 -1.6149896915130524 0.0 0.0 0.06314324429486391 -0.25151857955689927 0.8683966654856194 -5.626474878525675 0.45721393083494305 -0.11780972450961724 -0.3127567686386267 9.830584488452708 -3.8726544954510667 -6.553722992301805 4.075927766922979 -8.481445031584455 0.0 8.5 20 0.02 8.5 20 0.02 0.6046760566532612 0.13092881284519464 0.009144398020541558 -1.2582476995885372 -0.09457630365986347 -0.024591544797242567
143 1.7549149990081787 -0.96 0.7256238258579055 0.0 -0.96 0.44177436578751583 0.6841247038062019 -3.856201435097316 9.744872933685905 -1.66992148791288 0.0 0.0 0.07222860318621124 -0.3107919882950215 0.8676594866524397 -6.066981640225037 0.5609986881410345 -0.15848212939984224 -0.38147910793590345 10.417526573077359 -4.464654245604582 -7.143446792967332 3.856201435097316 -9.744872933685905 0.0 8.5 20 0.02 8.5 20 0.02 0.572078999131918 0.14655991621031816 0.0069849105156694555 -1.4456810019910336 -0.09457630365986347 -0.025614075706103485
144 1.7663075923919678 -0.96 0.6981368338507294 0.0 -0.96 0.4547318580826456 0.6582097192159424 -3.592529239264967 10.524901881242517 -1.66992148791288 0.0 0.0 0.0808596941329912 -0.3708522121933844 0.9521440883826584 -6.486703619673456 0.6647834454471259 -0.20195952773077241 -0.45160394395353276 11.17058800532347 -4.703405475925671 -7.643033898379216 3.592529239264967 -10.524901881242517 0.0 8.5 20 0.02 8.5 20 0.02 0.532962441444397 0.16085164454613832 0.004322747860194119 -1.5614006258547306 -0.09457630365986347 -0.02624012035289896
145 1.777698040008545 -0.96 0.6585740973488251 0.0 -0.96 0.4733819109245077 0.6209096135322182 -3.2629397415264707 11.19506808977312 -1.66992148791288 0.0 0.0 0.09039932096890588 -0.43668241393351126 0.9459973856046777 -6.663296511824825 0.7783856797956854 -0.24964441622276037 -0.528741263572925 11.390539794617005 -4.9651070899612595 -7.885758319350235 3.2629397415264707 -11.19506808977312 0.0 8.5 20 0.02 8.5 20 0.02 0.4840668551623821 0.17382704697054052 0.0006801952159024189 -1.6608217842876911 -0.09457630365986347 -0.02661887106391193
146 1.789149522781372 -0.96 0.608452401826786 0.0 -0.96 0.4970095047833085 0.5736544258146165 -2.867431661221359 11.766357064784033 -1.6479487693529489 0.0 0.0 0.10039321574938795 -0.5069712349150014 1.0428956064297679 -7.024687356270553 0.8990003977460078 -0.30153679487580604 -0.6114885700737276 12.074297382029153 -5.0980366724123085 -8.317849307620083 2.867431661221359 -11.766357064784033 0.0 8.5 20 0.02 8.5 20 0.02 0.4253920502960682 0.18529887758644392 -0.0022385260557261488 -1.7455742098391056 -0.09457630365986347 -0.025709703154411755
147 1.800631046295166 -0.96 0.5168897716738161 0.0 -0.96 0.5401725425729358 0.4873283502353621 -2.208252025414132 12.403564195474742 -1.6040033322330869 0.0 0.0 0.1158383258646784 -0.6139780967077176 0.8335191643437915 -7.325428267275354 1.0827274681121966 -0.38007661121555086 -0.7377132749054603 12.581010335476817 -5.718641061580373 -8.29202953929154 2.208252025414132 -12.403564195474742 0.0 8.5 20 0.02 8.5 20 0.02 0.3276007827371359 0.1941476569775702 -0.00485866804088997 -1.840105790644884 -0.09457630365986347 -0.023984656511156256
148 1.8120090961456299 -0.96 0.45631342018636334 0.0 -0.96 0.5687285085171474 0.4302164183469386 -1.7687989348759812 12.645264099633982 -1.560057895113225 0.0 0.0 0.12446941681145836 -0.6850537328494484 0.765906987843068 -7.320810470578467 1.2047446827828716 -0.4347739833093017 -0.8190580846859103 12.611435477130787 -5.78024126035161 -8.144885412313633 1.7687989348759812 -12.645264099633982 0.0 8.5 20 0.02 8.5 20 0.02 0.26240660436451435 0.20116114634081583 -0.007254330518966864 -1.8759626932442188 -0.09457630365986347 -0.022448385585794966
