i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y
1465 17.16635012626648 -0.10546560330414895 0.026457568610444963 0.0 -0.09858452195542013 0.07364008705121483 0.024944434904205295 -0.2966308467854225 0.6701662085306036 -89.94506729298375 20.089363022330446 -28.592700637828173 11.142836443201297 1.1840411315766874 -0.5920205657883437 -0.29601028289417186 0.2966308467854225 -0.6701662085306036 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1466 17.177942514419556 -0.10093574998578418 0.01299607394636735 0.0 -0.08854010276762066 0.07628728674591644 0.012252816021704223 -0.20874023934996289 0.6372071306907071 -89.94506729298375 20.09918049937291 -28.59971312142994 11.141433946480946 1.268309568052619 -0.7609857408315714 -0.2536619136105238 0.20874023934996289 -0.6372071306907071 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1467 17.189624547958374 -0.09682422670988293 0.0019756852649257823 0.0 -0.07998799702513665 0.07812530309404417 0.0018626939310924814 -0.13183593783361588 0.6042480528508105 -89.94506729298375 20.110400473135734 -28.606725605031702 11.140031449760592 1.0734762497914936 -0.5367381248957468 0.0 0.13183593783361588 -0.6042480528508105 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1468 17.201359748840332 -0.0926744121838859 -0.0029740486573711783 0.0 -0.07426636070549236 0.07707032066976689 -0.0028039599642745426 -0.09887696671542513 0.571288975010914 -89.92309457442383 20.12442544033926 -28.616543082074166 11.140031449760592 0.5973154686339806 -0.5973154686339806 0.0 0.09887696671542513 -0.571288975010914 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1469 17.21264672279358 -0.08272030044498759 -0.006273622577655579 0.0 -0.06458342844180308 0.07049825653149011 -0.00591482808968705 -0.076904301516347 0.49438488693797855 -89.89013549658392 20.131437923941025 -28.62215306895558 11.140031449760592 0.5812253296115153 -0.29061266480575765 0.29061266480575765 0.076904301516347 -0.49438488693797855 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1470 17.224106311798096 -0.0756082399229773 -0.005240606831217219 0.0 -0.05926342363515 0.0642043151389983 -0.00494089150384832 -0.076904301516347 0.439453090538151 -89.85717641874403 20.138450407542784 -28.62776305583699 11.141433946480946 0.5962996260002492 -0.5962996260002492 0.2981498130001246 0.076904301516347 -0.439453090538151 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1471 17.23572826385498 -0.06781714129823156 -0.004248897580582737 0.0 -0.05336951447043377 0.05737541352616333 -0.0040058990557295575 -0.076904301516347 0.3845212941383235 -89.81323098162417 20.144060394424194 -28.6333730427184 11.142836443201297 0.28905538341974163 -0.28905538341974163 0.28905538341974163 0.076904301516347 -0.3845212941383235 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1472 17.24757981300354 -0.05732505206529857 -0.00467014573012197 0.0 -0.04460418120288773 0.04900723682275258 -0.00440305561986486 -0.06591794223638149 0.307617206065388 -89.7692855445043 20.149670381305608 -28.640385526320163 11.145641436642004 0.2741929072048067 -0.2741929072048067 0.0 0.06591794223638149 -0.307617206065388 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1473 17.258965969085693 -0.0498415504355299 -0.0036680149281535256 0.0 -0.03896633669928641 0.04242457433820754 -0.003458237638921126 -0.06591794223638149 0.25268540966556047 -89.73632988175899 20.15247537474631 -28.644593016481224 11.147043933362355 0.24726669963903142 -0.24726669963903142 0.0 0.06591794223638149 -0.25268540966556047 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1474 17.270267963409424 -0.04245659279256446 -0.004437713829381913 0.0 -0.0325737044918221 0.03675762121411712 -0.0041839167222950295 -0.05493163631726888 0.19775404015255604 -89.71435716319907 20.153877871466666 -28.647398009921925 11.147043933362355 0.0 -0.5554442456841926 0.0 0.05493163631726888 -0.19775404015255604 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1475 17.28206181526184 -0.03225045787122745 -0.00863045849478079 0.0 -0.022263951434271848 0.030400825736149904 -0.008136874301878053 -0.021972665199078128 0.12084952519279749 -89.71435716319907 20.153877871466666 -28.651605500082983 11.147043933362355 0.0 -0.25828668883104716 0.0 0.021972665199078128 -0.12084952519279749 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1476 17.293397665023804 -0.024966523311469892 -0.010002427158770092 0.0 -0.015669891539940313 0.025100270302994748 -0.00943037876305443 -0.01098630591911262 0.06591815567979306 -89.72534352247902 20.153877871466666 -28.653007996803336 11.147043933362355 0.0 0.0 0.0 0.01098630591911262 -0.06591815567979306 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1477 17.304694414138794 -0.01915420272189443 -0.011397265342545305 0.0 -0.01026661862569254 0.021012063439954144 -0.010745444814261604 0.0 0.02197271855993102 -89.73632988175899 20.153877871466666 -28.653007996803336 11.147043933362355 -0.29840355752182685 0.0 0.0 0.0 -0.02197271855993102 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1478 17.316011667251587 -0.010480816347371861 -0.014245330316279337 0.0 -0.0018422376017049255 0.015272863824216158 -0.013430626222511233 0.021972665199078128 -0.04394543711986204 -89.7692855445043 20.15247537474631 -28.653007996803336 11.147043933362355 0.0 0.0 0.0 -0.021972665199078128 0.04394543711986204 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1479 17.327518939971924 -0.0015202360034974527 -0.01888091035633017 0.0 0.007659278999565351 0.010141813997683151 -0.0178010929972485 0.05493163631726888 -0.10986316591283198 -89.8022446223442 20.15247537474631 -28.653007996803336 11.147043933362355 -0.26402423199408626 0.26402423199408626 0.0 -0.05493163631726888 0.10986316591283198 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1480 17.338964462280273 0.0027146891117455557 -0.020195254760006644 0.0 0.011736668770415704 0.007303600014371761 -0.019040268784787463 0.0659179955972344 -0.1428222437527285 -89.8352037001841 20.15107287802596 -28.651605500082983 11.147043933362355 -0.24332004169892196 0.0 0.0 -0.0659179955972344 0.1428222437527285 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1481 17.351305961608887 0.009711222528441168 -0.02327036945556048 0.0 0.018898937352929267 0.003040577370728229 -0.021939514723657495 0.08789060743545962 -0.19775404015255604 -89.85717641874403 20.149670381305608 -28.651605500082983 11.147043933362355 0.0 0.27473001378111384 0.0 -0.08789060743545962 0.19775404015255604 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1482 17.36327576637268 0.02729259949449287 -0.029216545732785766 0.0 0.036057125912216346 -0.008511502431550074 -0.02754562348066627 0.13183593783361588 -0.32958992462531905 -89.87914913730395 20.148267884585252 -28.65020300336263 11.147043933362355 0.0 0.0 0.0 -0.13183593783361588 0.32958992462531905 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1483 17.374951362609863 0.03901940064545696 -0.03396949556257328 0.0 0.047872580994052644 -0.015845833439676778 -0.032026747554375866 0.16479490895180662 -0.41748037197822 -89.87914913730395 20.1468653878649 -28.65020300336263 11.147043933362355 0.0 0.0 0.0 -0.16479490895180662 0.41748037197822 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1484 17.386569499969482 0.05131113233311799 -0.036814378734837616 0.0 0.05924982867923659 -0.024540899547805254 -0.034708929131431344 0.18676757415088477 -0.505371246217944 -89.89013549658392 20.1468653878649 -28.65020300336263 11.147043933362355 -0.29764361637363884 0.0 0.29764361637363884 -0.18676757415088477 0.505371246217944 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1485 17.39891004562378 0.06623538829052114 -0.04287565630232521 0.0 0.07429274628842943 -0.03386918986283226 -0.04042355642559718 0.23071290454904103 -0.615234412130776 -89.87914913730395 20.144060394424194 -28.648800506642278 11.148446430082709 -0.29802310249736214 0.0 0.0 -0.23071290454904103 0.615234412130776 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1486 17.410524606704712 0.08721652960233729 -0.05053524593662018 0.0 0.09503454161449955 -0.047389454826880825 -0.04764508678761872 0.2856445408663099 -0.7690430151634701 -89.87914913730395 20.14265789770384 -28.647398009921925 11.148446430082709 -0.4891861598718473 0.0 0.0 -0.2856445408663099 0.7690430151634701 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1487 17.421929121017456 0.10361179649551272 -0.05660443964195761 0.0 0.11128226632642736 -0.05791508883830357 -0.05336717748812381 0.32958987126446615 -0.8898925403562675 -89.87914913730395 20.138450407542784 -28.645995513201573 11.148446430082709 -0.7534903583556158 0.0 0.2511634527852053 -0.32958987126446615 0.8898925403562675 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1488 17.4332914352417 0.11864878437772094 -0.061134172423389754 0.0 0.12569525203084447 -0.06805740152043577 -0.05763785051040869 0.3625488423826569 -0.9997559197125111 -89.89013549658392 20.131437923941025 -28.644593016481224 11.14984892680306 -0.5511875497553886 0.0 0.0 -0.3625488423826569 0.9997559197125111 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1489 17.444749116897583 0.14675461653796112 -0.07145116452521415 0.0 0.1535070446115745 -0.086142240665635 -0.06736480394593947 0.4394531438990039 -1.208496105701621 -89.91210821514386 20.1202179501782 -28.643190519760868 11.151251423523412 -0.77930916115165 0.25976972038388335 0.0 -0.4394531438990039 1.208496105701621 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1490 17.456097841262817 0.16667762884879822 -0.0805616117598667 0.0 0.17406882205799734 -0.09811460608637114 -0.0759542159716262 0.5053711128158118 -1.3513183494543497 -89.93408093370378 20.10899797641538 -28.641788023040515 11.152653920243766 -0.893120390799779 0.5954135938665193 0.0 -0.5053711128158118 1.3513183494543497 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1491 17.46747660636902 0.19052445587457895 -0.09276738354074004 0.0 0.19929353078776949 -0.1118316028216487 -0.08746192796612079 0.5932617402615913 -1.5270996710469746 -89.98901273010361 20.09637550593221 -28.636178036159105 11.155458913684472 -1.1948853847519372 0.5974426923759686 0.5974426923759686 -0.5932617402615913 1.5270996710469746 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1492 17.478839874267578 0.19828983955758595 -0.09467898050910542 0.0 0.2065350754673545 -0.11727087659559798 -0.08926419887175653 0.6042480695260771 -1.5820312540033905 -90.08788996362331 20.083753035449035 -28.630568049277695 11.16106890056588 -1.4932886715849514 0.5973154686339806 0.5973154686339806 -0.6042480695260771 1.5820312540033905 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1493 17.490426063537598 0.22260676265476229 -0.09643943064231456 0.0 0.2272196441863034 -0.13629567701170295 -0.09092396717460045 0.6152343987905629 -1.7578125755960157 -90.24169899354283 20.06131308792339 -28.620750572235227 11.169483880887997 -1.7756333952736667 0.7609857408315714 0.7609857408315714 -0.6152343987905629 1.7578125755960157 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1494 17.50187921524048 0.2211547892403777 -0.09818253267204731 0.0 0.22685581903487645 -0.13428843950624395 -0.09256737952863253 0.6372070548182444 -1.7468262163160502 -90.30761714922262 20.04308063055881 -28.61233559191311 11.17649636448976 -1.9368157712447247 0.9684078856223624 0.9684078856223624 -0.6372070548182444 1.7468262163160502 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1495 17.513182401657104 0.2127052739462614 -0.09853900178630372 0.0 0.22012485983871682 -0.1272213980061186 -0.09290346183259823 0.6481933832489668 -1.7028809926395996 -90.39550802346234 20.02204317975352 -28.60251811487064 11.184911344811875 -2.1731500605889384 0.814931272720852 0.814931272720852 -0.6481933832489668 1.7028809926395996 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1496 17.524595022201538 0.19739522012473548 -0.094946201211097 0.0 0.2059305908061684 -0.11641445384047633 -0.08951613696569208 0.6262207263875219 -1.6149903318432872 -90.46142617914214 20.001005728948233 -28.592700637828173 11.193326325133992 -2.394973907705919 1.1974869538529596 0.7184921723117758 -0.6262207263875219 1.6149903318432872 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1497 17.53648567199707 0.18091179601331686 -0.085838310760141 0.0 0.1881784306437633 -0.10724929514497147 -0.08092913549879185 0.5603027558031873 -1.5161133117670091 -90.54931705338186 19.964540814219067 -28.57446818046359 11.207351292337517 -2.334576313529066 1.167288156764533 0.8754661175733998 -0.5603027558031873 1.5161133117670091 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1498 17.548039436340332 0.16929837277694218 -0.0816527980526235 0.0 0.17672304066624472 -0.09974004439175704 -0.07698299627448772 0.5383300972742158 -1.4501953695306276 -90.60424884978168 19.937893376532365 -28.561845709980417 11.217168769379985 -2.684489681661692 1.1931065251829744 1.1931065251829744 -0.5383300972742158 1.4501953695306276 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1499 17.55938196182251 0.16013022541429933 -0.0793466468407503 0.0 0.16815014958430055 -0.09334141352362232 -0.07480873606067823 0.5273437646746768 -1.3952637865742117 -90.65918064618151 19.91405093228637 -28.550625736217597 11.226986246422452 -2.600426551951643 1.1557451342007303 0.8668088506505478 -0.5273437646746768 1.3952637865742117 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1500 17.570868730545044 0.14841025396872076 -0.07444922657852444 0.0 0.1562721669185882 -0.08608076296156371 -0.0701914039570245 0.4943847802162728 -1.3183594850578646 -90.71411244258134 19.890208488040376 -28.539405762454777 11.23680372346492 -2.6117257362245554 1.0446902944898222 1.0446902944898222 -0.4943847802162728 1.3183594850578646 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1501 17.582362174987793 0.135813807733965 -0.06798224663799059 0.0 0.14293864805623763 -0.0788443712588783 -0.06409427679735935 0.450439476498543 -1.230468824261552 -90.80200331682106 19.852341076590857 -28.522575801810547 11.250828690668445 -2.316899868423876 1.28716659356882 1.029733274855056 -0.450439476498543 1.230468824261552 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1502 17.59369993209839 0.12969105045851953 -0.06175651029364261 0.0 0.13500459741700738 -0.07678000113560537 -0.058224596281402016 0.4064941461003867 -1.18652338714169 -90.85693511322089 19.82849863234486 -28.511355828047726 11.259243670990562 -2.2056170164774307 1.1028085082387153 0.8271063811790366 -0.4064941461003867 1.18652338714169 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1503 17.605102062225342 0.12688203596680472 -0.058568166951219525 0.0 0.13120804722329357 -0.07598944987279602 -0.055218597350497556 0.38452150758173503 -1.1645508820251707 -90.87890783178082 19.807461181539576 -28.50153835100526 11.267658651312678 -2.087492460656624 1.1928528346609282 0.5964264173304641 -0.38452150758173503 1.1645508820251707 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1504 17.616507530212402 0.11621979528599623 -0.05404288703510737 0.0 0.12036912675208479 -0.0694170042221875 -0.050952122529897295 0.3515625097831178 -1.0876465805088236 -90.99975436876586 19.77800875041217 -28.486110887081377 11.2788786250755 -2.001116396752569 0.8576213128939582 0.5717475419293054 -0.3515625097831178 1.0876465805088236 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1505 17.62819218635559 0.1125065594810649 -0.05678287230313223 0.0 0.11862892385542773 -0.06509351844103492 -0.053535405414392785 0.37353517498219596 -1.054687502668927 -91.07665888372561 19.758373796327234 -28.477695906759266 11.285891108677262 -1.4901155124868106 0.8940693074920864 0.5960462049947243 -0.37353517498219596 1.054687502668927 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1506 17.639613151550293 0.11472050881839975 -0.06278360903558182 0.0 0.12326538034346236 -0.06407242608156248 -0.05919295426189986 0.41748047869992577 -1.0656738619488926 -91.14257703940541 19.742946332403356 -28.469280926437147 11.29150109555867 -1.4482617930117578 0.8689570758070546 0.5793047172047031 -0.41748047869992577 1.0656738619488926 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1507 17.650957584381104 0.11987574476627617 -0.07147606180969103 0.0 0.13157227440325678 -0.06418399707240166 -0.06738827733085512 0.47241212835740787 -1.098632939788789 -91.19750883580524 19.728921365199827 -28.462268442835384 11.297111082440082 -1.5746594914138319 0.7873297457069159 0.524886497137944 -0.47241212835740787 1.098632939788789 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1508 17.66240119934082 0.13296428113012387 -0.08323718995753664 0.0 0.1478032685721837 -0.06932649328433446 -0.07847677528784926 0.5493164298737548 -1.18652338714169 -91.26342699148503 19.713493901275953 -28.45525595923362 11.302721069321493 -1.4524613922458434 0.5809845568983373 0.29049227844916864 -0.5493164298737548 1.18652338714169 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1509 17.673875331878662 0.15197111336006625 -0.1062951749289063 0.0 0.17419192045803392 -0.07397586845851398 -0.10021605199951991 0.7141113521657747 -1.3183594850578646 -91.34033150644478 19.693858947191018 -28.446840978911506 11.309733552923255 -1.3731121209639576 0.5492448483855831 0.5492448483855831 -0.7141113521657747 1.3183594850578646 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1510 17.68517518043518 0.16632168113634402 -0.12089240538507118 0.0 0.19279031040980094 -0.07881185755415171 -0.11397845285564923 0.8129883055409867 -1.4062501458541772 -91.38427694356466 19.681236476707845 -28.44263348875045 11.315343539804665 -1.2090488968556778 0.48361955874227114 0.48361955874227114 -0.8129883055409867 1.4062501458541772 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1511 17.696723222732544 0.181215910839718 -0.13559507009564345 0.0 0.2118823006503965 -0.08404204257027022 -0.12784025808012628 0.9118652589161985 -1.5051269524870436 -91.42822238068452 19.66861400622467 -28.43702350186904 11.320953526686075 -1.1660750117252847 0.5830375058626424 0.5830375058626424 -0.9118652589161985 1.5051269524870436 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1512 17.708250522613525 0.20150573444979394 -0.16129582598842096 0.0 0.24056432477125222 -0.0884931616599218 -0.1520711631113304 1.0986328330670834 -1.647949196239772 -91.47216781780438 19.648979052139733 -28.431413514987625 11.330771003728545 -1.4910660433261602 0.5964264173304641 0.8946396259956961 -1.0986328330670834 1.647949196239772 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1513 17.719547033309937 0.21121496073606522 -0.17508744377342894 0.0 0.25499330581032104 -0.08991928075324115 -0.1650740250570799 1.1975097997825084 -1.713867351919565 -91.49414053636431 19.634954084936208 -28.42580352810622 11.339185984050658 -1.7652570426086676 0.5884190142028892 0.8826285213043338 -1.1975097997825084 1.713867351919565 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1514 17.73111391067505 0.22488966753108217 -0.19005030765972936 0.0 0.27321221883362445 -0.09403107041657874 -0.1791811484170457 1.3073730724170463 -1.8127441585524315 -91.51611325492424 19.618124124291977 -28.42159603794516 11.347600964372775 -1.6022430163967094 0.8011215081983547 1.0681620109311396 -1.3073730724170463 1.8127441585524315 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1515 17.742491483688354 0.2354638207046463 -0.20339537701406699 0.0 0.28813690476995024 -0.09637390430509532 -0.1917630004648549 1.4062500391324713 -1.8896484600687786 -91.53808597348417 19.599891666927395 -28.414583554343398 11.360223434855948 -2.0852754975505743 0.5957929993001642 1.1915859986003283 -1.4062500391324713 1.8896484600687786 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1516 17.753966331481934 0.2366432350992744 -0.22119628378621015 0.0 0.297491320517229 -0.08894546419923816 -0.20854585631799086 1.5380859769660873 -1.9006348193487441 -91.54907233276414 19.569036739079635 -28.404766077300927 11.378455892220533 -1.9360041495697304 0.829716064101313 1.3828601068355217 -1.5380859769660873 1.9006348193487441 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1517 17.76556086540222 0.22465564819370334 -0.2299479480898094 0.0 0.29182907091241844 -0.0750320663601032 -0.21679700455231524 1.6040039725633217 -1.8127441585524315 -91.54907233276414 19.546596791553995 -28.397753593699168 11.392480859424058 -2.43320041698922 0.7299601250967659 1.7032402918924539 -1.6040039725633217 1.8127441585524315 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1518 17.776853799819946 0.20682774551871064 -0.2314681017402564 0.0 0.2779892566362923 -0.0597590374777417 -0.21823021915855062 1.6149903318432872 -1.691894633359634 -91.5600586920441 19.521351850587646 -28.38933861337705 11.40931082006829 -2.6406842015006857 0.8802280671668952 1.7604561343337903 -1.6149903318432872 1.691894633359634 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1519 17.788192749023438 0.18670077468925764 -0.2290489917895751 0.0 0.2604152744025702 -0.04446581397810298 -0.2159494604244672 1.6040039725633217 -1.571044894723425 -91.57104505132406 19.494704412900948 -28.380923633054934 11.427543277432873 -2.710852912296336 0.7393235215353644 1.9715293907609717 -1.6040039725633217 1.571044894723425 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1520 17.79971170425415 0.17054638322787602 -0.22245008985692974 0.0 0.2441145168040783 -0.03438656078622253 -0.2097279560178558 1.571045001445131 -1.4721680880905585 -91.593017769884 19.45262951129037 -28.369703659292114 11.458398205280629 -2.7893729521730037 0.8368118856519011 2.231498361738403 -1.571045001445131 1.4721680880905585 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1521 17.81101155281067 0.15978882948233614 -0.21307242860793807 0.0 0.23091033904447716 -0.030023726841064503 -0.2008866122034127 1.5161133117670091 -1.4062501458541772 -91.60400412916397 19.42457957688332 -28.36269117569035 11.480838152806271 -2.723823500393448 0.5447647000786895 2.179058800314758 -1.5161133117670091 1.4062501458541772 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1522 17.822399616241455 0.14975319278630653 -0.20377551087475834 0.0 0.21833366694589296 -0.026212272840166743 -0.1921213941057262 1.4611816754497402 -1.340331990174384 -91.61499048844392 19.395127145755914 -28.35708118880894 11.504680597052266 -2.603107956934064 0.5784684348742364 2.603107956934064 -1.4611816754497402 1.340331990174384 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1523 17.8338303565979 0.14403911195994815 -0.19163665207018124 0.0 0.20794582657030503 -0.027269058300022124 -0.1806767682702829 1.3842773739333931 -1.2963867664979336 -91.62597684772389 19.36567471462851 -28.35147120192753 11.529925538018611 -2.683918877987088 0.29821320866523204 2.3857056693218563 -1.3842773739333931 1.2963867664979336 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1524 17.845351457595825 0.1498513513872127 -0.18018392005067768 0.0 0.20729263054079766 -0.037413601569319145 -0.16987902897147855 1.3073730724170463 -1.340331990174384 -91.62597684772389 19.326404806458637 -28.345861215046117 11.564987956027426 -2.683348317001122 0.2981498130001246 2.385198504000997 -1.3073730724170463 1.340331990174384 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1525 17.856648921966553 0.169275881384559 -0.1628148830662889 0.0 0.21496485031353152 -0.06146150645450794 -0.15350334385902353 1.186523493863396 -1.483154447370524 -91.63696320700386 19.29975736877194 -28.343056221605416 11.58883040027342 -2.385198504000997 0.0 2.385198504000997 -1.186523493863396 1.483154447370524 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1526 17.86803698539734 0.17964514025061448 -0.15170381924123646 0.0 0.21819350900649284 -0.07516577658332414 -0.1430277324231687 1.1096191923470489 -1.5380860303269401 -91.64794956628383 19.274512427805593 -28.343056221605416 11.612672844519414 -2.3595166896914304 0.23595166896914305 2.3595166896914304 -1.1096191923470489 1.5380860303269401 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1527 17.87935996055603 0.18932641548560633 -0.1423879142385503 0.0 0.2217066774013579 -0.08746206444524131 -0.13424461295611662 1.0437011967498144 -1.5930176132833562 -91.64794956628383 19.249267486839244 -28.34165372488506 11.636515288765407 -2.3389563816595142 0.2923695477074393 2.3389563816595142 -1.0437011967498144 1.5930176132833562 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1528 17.890865325927734 0.20395450830325548 -0.1289847410983505 0.0 0.2273321487612268 -0.10572416862758038 -0.1216079801336464 0.9448242567148157 -1.691894633359634 -91.66992228484375 19.21420506883043 -28.336043738003653 11.667370216613165 -2.433481874527333 0.2703868749474814 2.1630949995798514 -0.9448242567148157 1.691894633359634 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1529 17.902323722839355 0.2140406135525648 -0.12005668508242164 0.0 0.23135869324438058 -0.11816816504630306 -0.11319052819807753 0.8789062877980078 -1.7578125755960157 -91.66992228484375 19.188960127864085 -28.331836247842592 11.688407667418453 -2.3331199340446434 0.5832799835111608 2.041479942289063 -0.8789062877980078 1.7578125755960157 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1530 17.9137864112854 0.21759137298696335 -0.11588176002651675 0.0 0.23228979763694657 -0.12303542652950367 -0.1092543711074429 0.8459472899993906 -1.7797852941559467 -91.70288136268366 19.16511768361809 -28.324823764240833 11.70804262150339 -2.090604140218932 0.5973154686339806 1.4932886715849514 -0.8459472899993906 1.7797852941559467 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1531 17.92512321472168 0.21518153918272004 -0.11312921943118373 0.0 0.22902461649487704 -0.12236536554803575 -0.10665925094684127 0.8239746381405257 -1.7578125755960157 -91.72485408124358 19.144080232812804 -28.317811280639066 11.723470085427268 -2.235945349306634 0.8384795059899878 1.3974658433166463 -0.8239746381405257 1.7578125755960157 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1532 17.93657088279724 0.21592632663709638 -0.10027406218560686 0.0 0.22357275366384866 -0.12903346119909642 -0.0945392924647522 0.7250976847653138 -1.7687989348759812 -91.79077223692337 19.109017814803988 -28.302383816715192 11.744507536232556 -2.3302126194850863 0.8738297323069073 1.1651063097425431 -0.7250976847653138 1.7687989348759812 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1533 17.94798731803894 0.2183585540312571 -0.09524986343241032 0.0 0.2231902290096101 -0.1333877965560769 -0.0898024324535332 0.6811523677073708 -1.7907714399925005 -91.81274495548331 19.087980363998696 -28.29256633967272 11.75713000671573 -2.384184819978897 1.1920924099894485 1.1920924099894485 -0.6811523677073708 1.7907714399925005 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1534 17.959310054779053 0.22958745740673486 -0.07848078116006424 0.0 0.22445356903055483 -0.150461178962423 -0.07399239006813181 0.5493164298737548 -1.8786621007888131 -91.911622189003 19.062735423032354 -28.279943869189548 11.769752477198903 -2.3453122413922847 1.302951245217936 1.0423609961743487 -0.5493164298737548 1.8786621007888131 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1535 17.970633506774902 0.23052858726751788 -0.07305030436409195 0.0 0.22266204703242098 -0.15378955958763346 -0.06887248744478754 0.5053711128158118 -1.8896484600687786 -91.94458126684289 19.036087985345652 -28.267321398706375 11.782374947682078 -2.683348317001122 1.4907490650006232 1.1925992520004984 -0.5053711128158118 1.8896484600687786 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1536 17.982336044311523 0.23630533791828912 -0.05433964325800448 0.0 0.2185584539552492 -0.16732654697525873 -0.05123190697999043 0.37353517498219596 -1.9335938971886406 -92.10937665604237 18.99541558045543 -28.246283947901084 11.80060740504666 -2.6258519831856204 1.4588066573253446 1.1670453258602758 -0.37353517498219596 1.9335938971886406 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1537 17.99365735054016 0.24561287968200823 -0.05792046744796232 0.0 0.22784604669347186 -0.17323810629087338 -0.054607940402598455 0.3955078401812741 -1.9995118394250222 -92.20825047446748 18.967365646048375 -28.23085648397721 11.81182737880948 -2.688492115691859 1.1948853847519372 1.1948853847519372 -0.3955078401812741 1.9995118394250222 0.0 7.5 0.15 0.06 7.5 0.15 0.06
1538 18.004955291748047 0.2475236259241931 -0.0655862663829859 0.0 0.2330198567406815 -0.17118453179119267 -0.061835324949488825 0.450439476498543 -2.0104981987049877 -92.30712770798716 18.94212070508203 -28.216831516773684 11.821644855851948 -2.581282307397398 1.434045726331888 0.8604274357991327 -0.450439476498543 2.0104981987049877 0.0 7.5 0.15 0.06 7.5 0.15 0.06
